kernel,runtime,gpu,collapse,num_teams,num_threads,mem_to,mem_alloc,mem_from,mem_delete,num_var,N1,
particlefilter_kernel1_cpu,67283,0,1,1,168,0,0,0,0,1,100000,
particlefilter_kernel2_cpu,123,0,1,1,168,0,0,0,0,1,100000,
particlefilter_kernel3_cpu,27,0,1,1,168,0,0,0,0,1,100000,
particlefilter_kernel4_cpu,46,0,1,1,168,0,0,0,0,1,100000,
particlefilter_kernel5_cpu,23,0,1,1,168,0,0,0,0,1,100000,
particlefilter_kernel6_cpu,168478,0,1,1,168,0,0,0,0,1,100000,
particlefilter_kernel7_cpu,48,0,1,1,168,0,0,0,0,1,100000,
particlefilter_kernel1_gpu,82,1,1,782,128,32,0,16,0,1,100000,
particlefilter_kernel2_gpu,216,1,1,782,128,24,0,24,0,1,100000,
particlefilter_kernel3_gpu,69,1,1,782,128,24,0,16,0,1,100000,
particlefilter_kernel4_gpu,240,0,1,782,128,32,0,32,0,1,100000,
particlefilter_kernel5_gpu,60,1,1,782,128,24,0,16,0,1,100000,
particlefilter_kernel6_gpu,8184,1,1,782,128,16,0,16,0,1,100000,
particlefilter_kernel7_gpu,62,1,1,782,128,16,0,16,0,1,100000,
particlefilter_kernel1_gpu_mem,218640,1,1,782,128,32,2400000,2400016,2400000,1,100000,
particlefilter_kernel2_gpu_mem,315,1,1,782,128,800024,0,24,800000,1,100000,
particlefilter_kernel3_gpu_mem,226,1,1,782,128,800024,0,800016,800000,1,100000,
particlefilter_kernel4_gpu_mem,1246,0,1,782,128,2400032,0,32,2400000,1,100000,
particlefilter_kernel5_gpu_mem,170,1,1,782,128,24,800000,800016,800000,1,100000,
particlefilter_kernel6_gpu_mem,10052,1,1,782,128,3200016,1600000,1600016,3200000,1,100000,
particlefilter_kernel7_gpu_mem,1744,1,1,782,128,1600016,2400000,2400016,1600000,1,100000,
particlefilter_kernel1_cpu,67890,0,1,1,168,0,0,0,0,1,110000,
particlefilter_kernel2_cpu,120,0,1,1,168,0,0,0,0,1,110000,
particlefilter_kernel3_cpu,30,0,1,1,168,0,0,0,0,1,110000,
particlefilter_kernel4_cpu,46,0,1,1,168,0,0,0,0,1,110000,
particlefilter_kernel5_cpu,24,0,1,1,168,0,0,0,0,1,110000,
particlefilter_kernel6_cpu,202701,0,1,1,168,0,0,0,0,1,110000,
particlefilter_kernel7_cpu,45,0,1,1,168,0,0,0,0,1,110000,
particlefilter_kernel1_gpu,82,1,1,860,128,32,0,16,0,1,110000,
particlefilter_kernel2_gpu,141,1,1,860,128,24,0,24,0,1,110000,
particlefilter_kernel3_gpu,70,1,1,860,128,24,0,16,0,1,110000,
particlefilter_kernel4_gpu,161,0,1,860,128,32,0,32,0,1,110000,
particlefilter_kernel5_gpu,60,1,1,860,128,24,0,16,0,1,110000,
particlefilter_kernel6_gpu,9168,1,1,860,128,16,0,16,0,1,110000,
particlefilter_kernel7_gpu,63,1,1,860,128,16,0,16,0,1,110000,
particlefilter_kernel1_gpu_mem,217927,1,1,860,128,32,2640000,2640016,2640000,1,110000,
particlefilter_kernel2_gpu_mem,241,1,1,860,128,880024,0,24,880000,1,110000,
particlefilter_kernel3_gpu_mem,238,1,1,860,128,880024,0,880016,880000,1,110000,
particlefilter_kernel4_gpu_mem,1186,0,1,860,128,2640032,0,32,2640000,1,110000,
particlefilter_kernel5_gpu_mem,178,1,1,860,128,24,880000,880016,880000,1,110000,
particlefilter_kernel6_gpu_mem,11072,1,1,860,128,3520016,1760000,1760016,3520000,1,110000,
particlefilter_kernel7_gpu_mem,1779,1,1,860,128,1760016,2640000,2640016,1760000,1,110000,
particlefilter_kernel1_cpu,65411,0,1,1,168,0,0,0,0,1,120000,
particlefilter_kernel2_cpu,120,0,1,1,168,0,0,0,0,1,120000,
particlefilter_kernel3_cpu,30,0,1,1,168,0,0,0,0,1,120000,
particlefilter_kernel4_cpu,46,0,1,1,168,0,0,0,0,1,120000,
particlefilter_kernel5_cpu,23,0,1,1,168,0,0,0,0,1,120000,
particlefilter_kernel6_cpu,244477,0,1,1,168,0,0,0,0,1,120000,
particlefilter_kernel7_cpu,76,0,1,1,168,0,0,0,0,1,120000,
particlefilter_kernel1_gpu,85,1,1,938,128,32,0,16,0,1,120000,
particlefilter_kernel2_gpu,146,1,1,938,128,24,0,24,0,1,120000,
particlefilter_kernel3_gpu,69,1,1,938,128,24,0,16,0,1,120000,
particlefilter_kernel4_gpu,162,0,1,938,128,32,0,32,0,1,120000,
particlefilter_kernel5_gpu,60,1,1,938,128,24,0,16,0,1,120000,
particlefilter_kernel6_gpu,10533,1,1,938,128,16,0,16,0,1,120000,
particlefilter_kernel7_gpu,64,1,1,938,128,16,0,16,0,1,120000,
particlefilter_kernel1_gpu_mem,325088,1,1,938,128,32,2880000,2880016,2880000,1,120000,
particlefilter_kernel2_gpu_mem,263,1,1,938,128,960024,0,24,960000,1,120000,
particlefilter_kernel3_gpu_mem,261,1,1,938,128,960024,0,960016,960000,1,120000,
particlefilter_kernel4_gpu_mem,1258,0,1,938,128,2880032,0,32,2880000,1,120000,
particlefilter_kernel5_gpu_mem,183,1,1,938,128,24,960000,960016,960000,1,120000,
particlefilter_kernel6_gpu_mem,12435,1,1,938,128,3840016,1920000,1920016,3840000,1,120000,
particlefilter_kernel7_gpu_mem,1808,1,1,938,128,1920016,2880000,2880016,1920000,1,120000,
particlefilter_kernel1_cpu,66406,0,1,1,168,0,0,0,0,1,130000,
particlefilter_kernel2_cpu,123,0,1,1,168,0,0,0,0,1,130000,
particlefilter_kernel3_cpu,32,0,1,1,168,0,0,0,0,1,130000,
particlefilter_kernel4_cpu,49,0,1,1,168,0,0,0,0,1,130000,
particlefilter_kernel5_cpu,26,0,1,1,168,0,0,0,0,1,130000,
particlefilter_kernel6_cpu,287465,0,1,1,168,0,0,0,0,1,130000,
particlefilter_kernel7_cpu,79,0,1,1,168,0,0,0,0,1,130000,
particlefilter_kernel1_gpu,82,1,1,1016,128,32,0,16,0,1,130000,
particlefilter_kernel2_gpu,152,1,1,1016,128,24,0,24,0,1,130000,
particlefilter_kernel3_gpu,63,1,1,1016,128,24,0,16,0,1,130000,
particlefilter_kernel4_gpu,170,0,1,1016,128,32,0,32,0,1,130000,
particlefilter_kernel5_gpu,60,1,1,1016,128,24,0,16,0,1,130000,
particlefilter_kernel6_gpu,11730,1,1,1016,128,16,0,16,0,1,130000,
particlefilter_kernel7_gpu,64,1,1,1016,128,16,0,16,0,1,130000,
particlefilter_kernel1_gpu_mem,218075,1,1,1016,128,32,3120000,3120016,3120000,1,130000,
particlefilter_kernel2_gpu_mem,271,1,1,1016,128,1040024,0,24,1040000,1,130000,
particlefilter_kernel3_gpu_mem,278,1,1,1016,128,1040024,0,1040016,1040000,1,130000,
particlefilter_kernel4_gpu_mem,1284,0,1,1016,128,3120032,0,32,3120000,1,130000,
particlefilter_kernel5_gpu_mem,192,1,1,1016,128,24,1040000,1040016,1040000,1,130000,
particlefilter_kernel6_gpu_mem,13742,1,1,1016,128,4160016,2080000,2080016,4160000,1,130000,
particlefilter_kernel7_gpu_mem,1851,1,1,1016,128,2080016,3120000,3120016,2080000,1,130000,
particlefilter_kernel1_cpu,67098,0,1,1,168,0,0,0,0,1,140000,
particlefilter_kernel2_cpu,120,0,1,1,168,0,0,0,0,1,140000,
particlefilter_kernel3_cpu,45,0,1,1,168,0,0,0,0,1,140000,
particlefilter_kernel4_cpu,50,0,1,1,168,0,0,0,0,1,140000,
particlefilter_kernel5_cpu,27,0,1,1,168,0,0,0,0,1,140000,
particlefilter_kernel6_cpu,335419,0,1,1,168,0,0,0,0,1,140000,
particlefilter_kernel7_cpu,78,0,1,1,168,0,0,0,0,1,140000,
particlefilter_kernel1_gpu,84,1,1,1094,128,32,0,16,0,1,140000,
particlefilter_kernel2_gpu,227,1,1,1094,128,24,0,24,0,1,140000,
particlefilter_kernel3_gpu,65,1,1,1094,128,24,0,16,0,1,140000,
particlefilter_kernel4_gpu,242,0,1,1094,128,32,0,32,0,1,140000,
particlefilter_kernel5_gpu,62,1,1,1094,128,24,0,16,0,1,140000,
particlefilter_kernel6_gpu,13837,1,1,1094,128,16,0,16,0,1,140000,
particlefilter_kernel7_gpu,69,1,1,1094,128,16,0,16,0,1,140000,
particlefilter_kernel1_gpu_mem,214757,1,1,1094,128,32,3360000,3360016,3360000,1,140000,
particlefilter_kernel2_gpu_mem,367,1,1,1094,128,1120024,0,24,1120000,1,140000,
particlefilter_kernel3_gpu_mem,327,1,1,1094,128,1120024,0,1120016,1120000,1,140000,
particlefilter_kernel4_gpu_mem,1997,0,1,1094,128,3360032,0,32,3360000,1,140000,
particlefilter_kernel5_gpu_mem,208,1,1,1094,128,24,1120000,1120016,1120000,1,140000,
particlefilter_kernel6_gpu_mem,17667,1,1,1094,128,4480016,2240000,2240016,4480000,1,140000,
particlefilter_kernel7_gpu_mem,3100,1,1,1094,128,2240016,3360000,3360016,2240000,1,140000,
particlefilter_kernel1_cpu,66122,0,1,1,168,0,0,0,0,1,150000,
particlefilter_kernel2_cpu,125,0,1,1,168,0,0,0,0,1,150000,
particlefilter_kernel3_cpu,37,0,1,1,168,0,0,0,0,1,150000,
particlefilter_kernel4_cpu,51,0,1,1,168,0,0,0,0,1,150000,
particlefilter_kernel5_cpu,27,0,1,1,168,0,0,0,0,1,150000,
particlefilter_kernel6_cpu,382166,0,1,1,168,0,0,0,0,1,150000,
particlefilter_kernel7_cpu,85,0,1,1,168,0,0,0,0,1,150000,
particlefilter_kernel1_gpu,91,1,1,1172,128,32,0,16,0,1,150000,
particlefilter_kernel2_gpu,166,1,1,1172,128,24,0,24,0,1,150000,
particlefilter_kernel3_gpu,69,1,1,1172,128,24,0,16,0,1,150000,
particlefilter_kernel4_gpu,185,0,1,1172,128,32,0,32,0,1,150000,
particlefilter_kernel5_gpu,61,1,1,1172,128,24,0,16,0,1,150000,
particlefilter_kernel6_gpu,15053,1,1,1172,128,16,0,16,0,1,150000,
particlefilter_kernel7_gpu,71,1,1,1172,128,16,0,16,0,1,150000,
particlefilter_kernel1_gpu_mem,218014,1,1,1172,128,32,3600000,3600016,3600000,1,150000,
particlefilter_kernel2_gpu_mem,288,1,1,1172,128,1200024,0,24,1200000,1,150000,
particlefilter_kernel3_gpu_mem,310,1,1,1172,128,1200024,0,1200016,1200000,1,150000,
particlefilter_kernel4_gpu_mem,1998,0,1,1172,128,3600032,0,32,3600000,1,150000,
particlefilter_kernel5_gpu_mem,194,1,1,1172,128,24,1200000,1200016,1200000,1,150000,
particlefilter_kernel6_gpu_mem,18878,1,1,1172,128,4800016,2400000,2400016,4800000,1,150000,
particlefilter_kernel7_gpu_mem,3098,1,1,1172,128,2400016,3600000,3600016,2400000,1,150000,
particlefilter_kernel1_cpu,66188,0,1,1,168,0,0,0,0,1,160000,
particlefilter_kernel2_cpu,121,0,1,1,168,0,0,0,0,1,160000,
particlefilter_kernel3_cpu,40,0,1,1,168,0,0,0,0,1,160000,
particlefilter_kernel4_cpu,51,0,1,1,168,0,0,0,0,1,160000,
particlefilter_kernel5_cpu,28,0,1,1,168,0,0,0,0,1,160000,
particlefilter_kernel6_cpu,432738,0,1,1,168,0,0,0,0,1,160000,
particlefilter_kernel7_cpu,85,0,1,1,168,0,0,0,0,1,160000,
particlefilter_kernel1_gpu,85,1,1,1250,128,32,0,16,0,1,160000,
particlefilter_kernel2_gpu,171,1,1,1250,128,24,0,24,0,1,160000,
particlefilter_kernel3_gpu,69,1,1,1250,128,24,0,16,0,1,160000,
particlefilter_kernel4_gpu,188,0,1,1250,128,32,0,32,0,1,160000,
particlefilter_kernel5_gpu,61,1,1,1250,128,24,0,16,0,1,160000,
particlefilter_kernel6_gpu,16202,1,1,1250,128,16,0,16,0,1,160000,
particlefilter_kernel7_gpu,75,1,1,1250,128,16,0,16,0,1,160000,
particlefilter_kernel1_gpu_mem,218174,1,1,1250,128,32,3840000,3840016,3840000,1,160000,
particlefilter_kernel2_gpu_mem,292,1,1,1250,128,1280024,0,24,1280000,1,160000,
particlefilter_kernel3_gpu_mem,309,1,1,1250,128,1280024,0,1280016,1280000,1,160000,
particlefilter_kernel4_gpu_mem,2039,0,1,1250,128,3840032,0,32,3840000,1,160000,
particlefilter_kernel5_gpu_mem,201,1,1,1250,128,24,1280000,1280016,1280000,1,160000,
particlefilter_kernel6_gpu_mem,20093,1,1,1250,128,5120016,2560000,2560016,5120000,1,160000,
particlefilter_kernel7_gpu_mem,3109,1,1,1250,128,2560016,3840000,3840016,2560000,1,160000,
particlefilter_kernel1_cpu,74223,0,1,1,168,0,0,0,0,1,170000,
particlefilter_kernel2_cpu,131,0,1,1,168,0,0,0,0,1,170000,
particlefilter_kernel3_cpu,43,0,1,1,168,0,0,0,0,1,170000,
particlefilter_kernel4_cpu,52,0,1,1,168,0,0,0,0,1,170000,
particlefilter_kernel5_cpu,28,0,1,1,168,0,0,0,0,1,170000,
particlefilter_kernel6_cpu,491495,0,1,1,168,0,0,0,0,1,170000,
particlefilter_kernel7_cpu,94,0,1,1,168,0,0,0,0,1,170000,
particlefilter_kernel1_gpu,90,1,1,1329,128,32,0,16,0,1,170000,
particlefilter_kernel2_gpu,175,1,1,1329,128,24,0,24,0,1,170000,
particlefilter_kernel3_gpu,68,1,1,1329,128,24,0,16,0,1,170000,
particlefilter_kernel4_gpu,187,0,1,1329,128,32,0,32,0,1,170000,
particlefilter_kernel5_gpu,60,1,1,1329,128,24,0,16,0,1,170000,
particlefilter_kernel6_gpu,17309,1,1,1329,128,16,0,16,0,1,170000,
particlefilter_kernel7_gpu,77,1,1,1329,128,16,0,16,0,1,170000,
particlefilter_kernel1_gpu_mem,218418,1,1,1329,128,32,4080000,4080016,4080000,1,170000,
particlefilter_kernel2_gpu_mem,304,1,1,1329,128,1360024,0,24,1360000,1,170000,
particlefilter_kernel3_gpu_mem,320,1,1,1329,128,1360024,0,1360016,1360000,1,170000,
particlefilter_kernel4_gpu_mem,2049,0,1,1329,128,4080032,0,32,4080000,1,170000,
particlefilter_kernel5_gpu_mem,206,1,1,1329,128,24,1360000,1360016,1360000,1,170000,
particlefilter_kernel6_gpu_mem,21275,1,1,1329,128,5440016,2720000,2720016,5440000,1,170000,
particlefilter_kernel7_gpu_mem,3122,1,1,1329,128,2720016,4080000,4080016,2720000,1,170000,
particlefilter_kernel1_cpu,65299,0,1,1,168,0,0,0,0,1,180000,
particlefilter_kernel2_cpu,129,0,1,1,168,0,0,0,0,1,180000,
particlefilter_kernel3_cpu,43,0,1,1,168,0,0,0,0,1,180000,
particlefilter_kernel4_cpu,54,0,1,1,168,0,0,0,0,1,180000,
particlefilter_kernel5_cpu,28,0,1,1,168,0,0,0,0,1,180000,
particlefilter_kernel6_cpu,550102,0,1,1,168,0,0,0,0,1,180000,
particlefilter_kernel7_cpu,95,0,1,1,168,0,0,0,0,1,180000,
particlefilter_kernel1_gpu,84,1,1,1407,128,32,0,16,0,1,180000,
particlefilter_kernel2_gpu,317,1,1,1407,128,24,0,24,0,1,180000,
particlefilter_kernel3_gpu,69,1,1,1407,128,24,0,16,0,1,180000,
particlefilter_kernel4_gpu,330,0,1,1407,128,32,0,32,0,1,180000,
particlefilter_kernel5_gpu,63,1,1,1407,128,24,0,16,0,1,180000,
particlefilter_kernel6_gpu,19836,1,1,1407,128,16,0,16,0,1,180000,
particlefilter_kernel7_gpu,78,1,1,1407,128,16,0,16,0,1,180000,
particlefilter_kernel1_gpu_mem,218244,1,1,1407,128,32,4320000,4320016,4320000,1,180000,
particlefilter_kernel2_gpu_mem,387,1,1,1407,128,1440024,0,24,1440000,1,180000,
particlefilter_kernel3_gpu_mem,318,1,1,1407,128,1440024,0,1440016,1440000,1,180000,
particlefilter_kernel4_gpu_mem,2231,0,1,1407,128,4320032,0,32,4320000,1,180000,
particlefilter_kernel5_gpu_mem,215,1,1,1407,128,24,1440000,1440016,1440000,1,180000,
particlefilter_kernel6_gpu_mem,23761,1,1,1407,128,5760016,2880000,2880016,5760000,1,180000,
particlefilter_kernel7_gpu_mem,3161,1,1,1407,128,2880016,4320000,4320016,2880000,1,180000,
particlefilter_kernel1_cpu,66315,0,1,1,168,0,0,0,0,1,190000,
particlefilter_kernel2_cpu,132,0,1,1,168,0,0,0,0,1,190000,
particlefilter_kernel3_cpu,45,0,1,1,168,0,0,0,0,1,190000,
particlefilter_kernel4_cpu,54,0,1,1,168,0,0,0,0,1,190000,
particlefilter_kernel5_cpu,29,0,1,1,168,0,0,0,0,1,190000,
particlefilter_kernel6_cpu,612353,0,1,1,168,0,0,0,0,1,190000,
particlefilter_kernel7_cpu,97,0,1,1,168,0,0,0,0,1,190000,
particlefilter_kernel1_gpu,85,1,1,1485,128,32,0,16,0,1,190000,
particlefilter_kernel2_gpu,184,1,1,1485,128,24,0,24,0,1,190000,
particlefilter_kernel3_gpu,70,1,1,1485,128,24,0,16,0,1,190000,
particlefilter_kernel4_gpu,200,0,1,1485,128,32,0,32,0,1,190000,
particlefilter_kernel5_gpu,63,1,1,1485,128,24,0,16,0,1,190000,
particlefilter_kernel6_gpu,21404,1,1,1485,128,16,0,16,0,1,190000,
particlefilter_kernel7_gpu,80,1,1,1485,128,16,0,16,0,1,190000,
particlefilter_kernel1_gpu_mem,219845,1,1,1485,128,32,4560000,4560016,4560000,1,190000,
particlefilter_kernel2_gpu_mem,317,1,1,1485,128,1520024,0,24,1520000,1,190000,
particlefilter_kernel3_gpu_mem,332,1,1,1485,128,1520024,0,1520016,1520000,1,190000,
particlefilter_kernel4_gpu_mem,2162,0,1,1485,128,4560032,0,32,4560000,1,190000,
particlefilter_kernel5_gpu_mem,222,1,1,1485,128,24,1520000,1520016,1520000,1,190000,
particlefilter_kernel6_gpu_mem,25510,1,1,1485,128,6080016,3040000,3040016,6080000,1,190000,
particlefilter_kernel7_gpu_mem,3196,1,1,1485,128,3040016,4560000,4560016,3040000,1,190000,
particlefilter_kernel1_cpu,66840,0,1,1,168,0,0,0,0,1,200000,
particlefilter_kernel2_cpu,133,0,1,1,168,0,0,0,0,1,200000,
particlefilter_kernel3_cpu,47,0,1,1,168,0,0,0,0,1,200000,
particlefilter_kernel4_cpu,57,0,1,1,168,0,0,0,0,1,200000,
particlefilter_kernel5_cpu,29,0,1,1,168,0,0,0,0,1,200000,
particlefilter_kernel6_cpu,677427,0,1,1,168,0,0,0,0,1,200000,
particlefilter_kernel7_cpu,102,0,1,1,168,0,0,0,0,1,200000,
particlefilter_kernel1_gpu,84,1,1,1563,128,32,0,16,0,1,200000,
particlefilter_kernel2_gpu,344,1,1,1563,128,24,0,24,0,1,200000,
particlefilter_kernel3_gpu,68,1,1,1563,128,24,0,16,0,1,200000,
particlefilter_kernel4_gpu,352,0,1,1563,128,32,0,32,0,1,200000,
particlefilter_kernel5_gpu,62,1,1,1563,128,24,0,16,0,1,200000,
particlefilter_kernel6_gpu,23310,1,1,1563,128,16,0,16,0,1,200000,
particlefilter_kernel7_gpu,78,1,1,1563,128,16,0,16,0,1,200000,
particlefilter_kernel1_gpu_mem,218450,1,1,1563,128,32,4800000,4800016,4800000,1,200000,
particlefilter_kernel2_gpu_mem,327,1,1,1563,128,1600024,0,24,1600000,1,200000,
particlefilter_kernel3_gpu_mem,335,1,1,1563,128,1600024,0,1600016,1600000,1,200000,
particlefilter_kernel4_gpu_mem,2188,0,1,1563,128,4800032,0,32,4800000,1,200000,
particlefilter_kernel5_gpu_mem,230,1,1,1563,128,24,1600000,1600016,1600000,1,200000,
particlefilter_kernel6_gpu_mem,27125,1,1,1563,128,6400016,3200000,3200016,6400000,1,200000,
particlefilter_kernel7_gpu_mem,3233,1,1,1563,128,3200016,4800000,4800016,3200000,1,200000,
particlefilter_kernel1_cpu,65948,0,1,1,168,0,0,0,0,1,210000,
particlefilter_kernel2_cpu,135,0,1,1,168,0,0,0,0,1,210000,
particlefilter_kernel3_cpu,49,0,1,1,168,0,0,0,0,1,210000,
particlefilter_kernel4_cpu,62,0,1,1,168,0,0,0,0,1,210000,
particlefilter_kernel5_cpu,32,0,1,1,168,0,0,0,0,1,210000,
particlefilter_kernel6_cpu,749343,0,1,1,168,0,0,0,0,1,210000,
particlefilter_kernel7_cpu,102,0,1,1,168,0,0,0,0,1,210000,
particlefilter_kernel1_gpu,84,1,1,1641,128,32,0,16,0,1,210000,
particlefilter_kernel2_gpu,189,1,1,1641,128,24,0,24,0,1,210000,
particlefilter_kernel3_gpu,67,1,1,1641,128,24,0,16,0,1,210000,
particlefilter_kernel4_gpu,210,0,1,1641,128,32,0,32,0,1,210000,
particlefilter_kernel5_gpu,62,1,1,1641,128,24,0,16,0,1,210000,
particlefilter_kernel6_gpu,25016,1,1,1641,128,16,0,16,0,1,210000,
particlefilter_kernel7_gpu,80,1,1,1641,128,16,0,16,0,1,210000,
particlefilter_kernel1_gpu_mem,219595,1,1,1641,128,32,5040000,5040016,5040000,1,210000,
particlefilter_kernel2_gpu_mem,344,1,1,1641,128,1680024,0,24,1680000,1,210000,
particlefilter_kernel3_gpu_mem,353,1,1,1641,128,1680024,0,1680016,1680000,1,210000,
particlefilter_kernel4_gpu_mem,2202,0,1,1641,128,5040032,0,32,5040000,1,210000,
particlefilter_kernel5_gpu_mem,237,1,1,1641,128,24,1680000,1680016,1680000,1,210000,
particlefilter_kernel6_gpu_mem,28867,1,1,1641,128,6720016,3360000,3360016,6720000,1,210000,
particlefilter_kernel7_gpu_mem,3249,1,1,1641,128,3360016,5040000,5040016,3360000,1,210000,
particlefilter_kernel1_cpu,66700,0,1,1,168,0,0,0,0,1,220000,
particlefilter_kernel2_cpu,139,0,1,1,168,0,0,0,0,1,220000,
particlefilter_kernel3_cpu,53,0,1,1,168,0,0,0,0,1,220000,
particlefilter_kernel4_cpu,65,0,1,1,168,0,0,0,0,1,220000,
particlefilter_kernel5_cpu,32,0,1,1,168,0,0,0,0,1,220000,
particlefilter_kernel6_cpu,819512,0,1,1,168,0,0,0,0,1,220000,
particlefilter_kernel7_cpu,122,0,1,1,168,0,0,0,0,1,220000,
particlefilter_kernel1_gpu,84,1,1,1719,128,32,0,16,0,1,220000,
particlefilter_kernel2_gpu,369,1,1,1719,128,24,0,24,0,1,220000,
particlefilter_kernel3_gpu,68,1,1,1719,128,24,0,16,0,1,220000,
particlefilter_kernel4_gpu,380,0,1,1719,128,32,0,32,0,1,220000,
particlefilter_kernel5_gpu,62,1,1,1719,128,24,0,16,0,1,220000,
particlefilter_kernel6_gpu,25881,1,1,1719,128,16,0,16,0,1,220000,
particlefilter_kernel7_gpu,79,1,1,1719,128,16,0,16,0,1,220000,
particlefilter_kernel1_gpu_mem,218042,1,1,1719,128,32,5280000,5280016,5280000,1,220000,
particlefilter_kernel2_gpu_mem,525,1,1,1719,128,1760024,0,24,1760000,1,220000,
particlefilter_kernel3_gpu_mem,370,1,1,1719,128,1760024,0,1760016,1760000,1,220000,
particlefilter_kernel4_gpu_mem,2413,0,1,1719,128,5280032,0,32,5280000,1,220000,
particlefilter_kernel5_gpu_mem,249,1,1,1719,128,24,1760000,1760016,1760000,1,220000,
particlefilter_kernel6_gpu_mem,29969,1,1,1719,128,7040016,3520000,3520016,7040000,1,220000,
particlefilter_kernel7_gpu_mem,3279,1,1,1719,128,3520016,5280000,5280016,3520000,1,220000,
particlefilter_kernel1_cpu,66529,0,1,1,168,0,0,0,0,1,230000,
particlefilter_kernel2_cpu,140,0,1,1,168,0,0,0,0,1,230000,
particlefilter_kernel3_cpu,53,0,1,1,168,0,0,0,0,1,230000,
particlefilter_kernel4_cpu,60,0,1,1,168,0,0,0,0,1,230000,
particlefilter_kernel5_cpu,33,0,1,1,168,0,0,0,0,1,230000,
particlefilter_kernel6_cpu,897981,0,1,1,168,0,0,0,0,1,230000,
particlefilter_kernel7_cpu,123,0,1,1,168,0,0,0,0,1,230000,
particlefilter_kernel1_gpu,86,1,1,1797,128,32,0,16,0,1,230000,
particlefilter_kernel2_gpu,206,1,1,1797,128,24,0,24,0,1,230000,
particlefilter_kernel3_gpu,69,1,1,1797,128,24,0,16,0,1,230000,
particlefilter_kernel4_gpu,218,0,1,1797,128,32,0,32,0,1,230000,
particlefilter_kernel5_gpu,63,1,1,1797,128,24,0,16,0,1,230000,
particlefilter_kernel6_gpu,28277,1,1,1797,128,16,0,16,0,1,230000,
particlefilter_kernel7_gpu,79,1,1,1797,128,16,0,16,0,1,230000,
particlefilter_kernel1_gpu_mem,219179,1,1,1797,128,32,5520000,5520016,5520000,1,230000,
particlefilter_kernel2_gpu_mem,364,1,1,1797,128,1840024,0,24,1840000,1,230000,
particlefilter_kernel3_gpu_mem,374,1,1,1797,128,1840024,0,1840016,1840000,1,230000,
particlefilter_kernel4_gpu_mem,2287,0,1,1797,128,5520032,0,32,5520000,1,230000,
particlefilter_kernel5_gpu_mem,264,1,1,1797,128,24,1840000,1840016,1840000,1,230000,
particlefilter_kernel6_gpu_mem,32639,1,1,1797,128,7360016,3680000,3680016,7360000,1,230000,
particlefilter_kernel7_gpu_mem,3289,1,1,1797,128,3680016,5520000,5520016,3680000,1,230000,
particlefilter_kernel1_cpu,66203,0,1,1,168,0,0,0,0,1,240000,
particlefilter_kernel2_cpu,143,0,1,1,168,0,0,0,0,1,240000,
particlefilter_kernel3_cpu,54,0,1,1,168,0,0,0,0,1,240000,
particlefilter_kernel4_cpu,67,0,1,1,168,0,0,0,0,1,240000,
particlefilter_kernel5_cpu,34,0,1,1,168,0,0,0,0,1,240000,
particlefilter_kernel6_cpu,973725,0,1,1,168,0,0,0,0,1,240000,
particlefilter_kernel7_cpu,124,0,1,1,168,0,0,0,0,1,240000,
particlefilter_kernel1_gpu,83,1,1,1875,128,32,0,16,0,1,240000,
particlefilter_kernel2_gpu,394,1,1,1875,128,24,0,24,0,1,240000,
particlefilter_kernel3_gpu,70,1,1,1875,128,24,0,16,0,1,240000,
particlefilter_kernel4_gpu,408,0,1,1875,128,32,0,32,0,1,240000,
particlefilter_kernel5_gpu,63,1,1,1875,128,24,0,16,0,1,240000,
particlefilter_kernel6_gpu,30076,1,1,1875,128,16,0,16,0,1,240000,
particlefilter_kernel7_gpu,80,1,1,1875,128,16,0,16,0,1,240000,
particlefilter_kernel1_gpu_mem,222341,1,1,1875,128,32,5760000,5760016,5760000,1,240000,
particlefilter_kernel2_gpu_mem,564,1,1,1875,128,1920024,0,24,1920000,1,240000,
particlefilter_kernel3_gpu_mem,378,1,1,1875,128,1920024,0,1920016,1920000,1,240000,
particlefilter_kernel4_gpu_mem,2521,0,1,1875,128,5760032,0,32,5760000,1,240000,
particlefilter_kernel5_gpu_mem,271,1,1,1875,128,24,1920000,1920016,1920000,1,240000,
particlefilter_kernel6_gpu_mem,34099,1,1,1875,128,7680016,3840000,3840016,7680000,1,240000,
particlefilter_kernel7_gpu_mem,3343,1,1,1875,128,3840016,5760000,5760016,3840000,1,240000,
particlefilter_kernel1_cpu,66682,0,1,1,168,0,0,0,0,1,250000,
particlefilter_kernel2_cpu,147,0,1,1,168,0,0,0,0,1,250000,
particlefilter_kernel3_cpu,57,0,1,1,168,0,0,0,0,1,250000,
particlefilter_kernel4_cpu,63,0,1,1,168,0,0,0,0,1,250000,
particlefilter_kernel5_cpu,33,0,1,1,168,0,0,0,0,1,250000,
particlefilter_kernel6_cpu,1059601,0,1,1,168,0,0,0,0,1,250000,
particlefilter_kernel7_cpu,124,0,1,1,168,0,0,0,0,1,250000,
particlefilter_kernel1_gpu,85,1,1,1954,128,32,0,16,0,1,250000,
particlefilter_kernel2_gpu,411,1,1,1954,128,24,0,24,0,1,250000,
particlefilter_kernel3_gpu,70,1,1,1954,128,24,0,16,0,1,250000,
particlefilter_kernel4_gpu,421,0,1,1954,128,32,0,32,0,1,250000,
