kernel,runtime,gpu,collapse,num_teams,num_threads,mem_to,mem_alloc,mem_from,mem_delete,num_var,N1,N2
mv_kernel_cpu,4914,0,1,1,80,0,0,0,0,2,10000,1600
mv_kernel_gpu_mem,18370,1,1,79,128,128012808,80000,80008,128012800,2,10000,1600
mv_kernel_gpu,587,1,1,79,128,8,0,8,0,2,10000,1600
mv_kernel_cpu,5339,0,1,1,80,0,0,0,0,2,10000,2100
mv_kernel_gpu_mem,22341,1,1,79,128,168016808,80000,80008,168016800,2,10000,2100
mv_kernel_gpu,719,1,1,79,128,8,0,8,0,2,10000,2100
mv_kernel_cpu,5421,0,1,1,80,0,0,0,0,2,10000,2600
mv_kernel_gpu_mem,26587,1,1,79,128,208020808,80000,80008,208020800,2,10000,2600
mv_kernel_gpu,795,1,1,79,128,8,0,8,0,2,10000,2600
mv_kernel_cpu,5606,0,1,1,80,0,0,0,0,2,10000,3100
mv_kernel_gpu_mem,31016,1,1,79,128,248024808,80000,80008,248024800,2,10000,3100
mv_kernel_gpu,1010,1,1,79,128,8,0,8,0,2,10000,3100
mv_kernel_cpu,5450,0,1,1,80,0,0,0,0,2,10000,3600
mv_kernel_gpu_mem,35680,1,1,79,128,288028808,80000,80008,288028800,2,10000,3600
mv_kernel_gpu,1223,1,1,79,128,8,0,8,0,2,10000,3600
mv_kernel_cpu,6090,0,1,1,80,0,0,0,0,2,10000,4100
mv_kernel_gpu_mem,39774,1,1,79,128,328032808,80000,80008,328032800,2,10000,4100
mv_kernel_gpu,1278,1,1,79,128,8,0,8,0,2,10000,4100
mv_kernel_cpu,6173,0,1,1,80,0,0,0,0,2,10000,4600
mv_kernel_gpu_mem,43857,1,1,79,128,368036808,80000,80008,368036800,2,10000,4600
mv_kernel_gpu,1325,1,1,79,128,8,0,8,0,2,10000,4600
mv_kernel_cpu,6602,0,1,1,80,0,0,0,0,2,10000,5100
mv_kernel_gpu_mem,47755,1,1,79,128,408040808,80000,80008,408040800,2,10000,5100
mv_kernel_gpu,1602,1,1,79,128,8,0,8,0,2,10000,5100
mv_kernel_cpu,6634,0,1,1,80,0,0,0,0,2,10000,5600
mv_kernel_gpu_mem,51974,1,1,79,128,448044808,80000,80008,448044800,2,10000,5600
mv_kernel_gpu,1896,1,1,79,128,8,0,8,0,2,10000,5600
mv_kernel_cpu,4926,0,1,1,80,0,0,0,0,2,10000,600
mv_kernel_gpu_mem,8504,1,1,79,128,48004808,80000,80008,48004800,2,10000,600
mv_kernel_gpu,230,1,1,79,128,8,0,8,0,2,10000,600
mv_kernel_cpu,5817,0,1,1,80,0,0,0,0,2,10000,6100
mv_kernel_gpu_mem,56845,1,1,79,128,488048808,80000,80008,488048800,2,10000,6100
