kernel,runtime,gpu,collapse,num_teams,num_threads,mem_to,mem_alloc,mem_from,mem_delete,num_var,N1,N2
mv_kernel_gpu_mem,144482,1,1,4,256,24824808,8000,8008,24824800,2,1000,3100
mv_kernel_gpu,1417,1,1,4,256,8,0,8,0,2,1000,3100
mv_kernel_cpu,41390,0,1,1,48,0,0,0,0,2,1000,3600
mv_kernel_gpu_mem,175747,1,1,4,256,28828808,8000,8008,28828800,2,1000,3600
mv_kernel_gpu,1765,1,1,4,256,8,0,8,0,2,1000,3600
mv_kernel_cpu,13024,0,1,1,48,0,0,0,0,2,1000,4100
mv_kernel_gpu_mem,209962,1,1,4,256,32832808,8000,8008,32832800,2,1000,4100
mv_kernel_gpu,1587,1,1,4,256,8,0,8,0,2,1000,4100
mv_kernel_cpu,40265,0,1,1,48,0,0,0,0,2,1000,4600
mv_kernel_gpu_mem,184939,1,1,4,256,36836808,8000,8008,36836800,2,1000,4600
mv_kernel_gpu,1744,1,1,4,256,8,0,8,0,2,1000,4600
mv_kernel_cpu,17508,0,1,1,48,0,0,0,0,2,1000,5100
mv_kernel_gpu_mem,225901,1,1,4,256,40840808,8000,8008,40840800,2,1000,5100
mv_kernel_gpu,2082,1,1,4,256,8,0,8,0,2,1000,5100
mv_kernel_cpu,35516,0,1,1,48,0,0,0,0,2,1000,5600
mv_kernel_gpu_mem,206205,1,1,4,256,44844808,8000,8008,44844800,2,1000,5600
mv_kernel_gpu,3235,1,1,4,256,8,0,8,0,2,1000,5600
mv_kernel_cpu,16460,0,1,1,48,0,0,0,0,2,1000,600
mv_kernel_gpu_mem,33180,1,1,4,256,4804808,8000,8008,4804800,2,1000,600
mv_kernel_gpu,557,1,1,4,256,8,0,8,0,2,1000,600
mv_kernel_cpu,28441,0,1,1,48,0,0,0,0,2,1000,6100
mv_kernel_gpu_mem,208828,1,1,4,256,48848808,8000,8008,48848800,2,1000,6100
mv_kernel_gpu,1906,1,1,4,256,8,0,8,0,2,1000,6100
mv_kernel_cpu,31589,0,1,1,48,0,0,0,0,2,1000,6600
mv_kernel_gpu_mem,230246,1,1,4,256,52852808,8000,8008,52852800,2,1000,6600
mv_kernel_gpu,2210,1,1,4,256,8,0,8,0,2,1000,6600
mv_kernel_cpu,39997,0,1,1,48,0,0,0,0,2,1000,7100
mv_kernel_gpu_mem,213663,1,1,4,256,56856808,8000,8008,56856800,2,1000,7100
