kernel,runtime,gpu,collapse,num_teams,num_threads,mem_to,mem_alloc,mem_from,mem_delete,num_var,N1,N2
mv_kernel_gpu,293,1,1,1,128,8,0,8,0,2,100,2600
mv_kernel_cpu,31134,0,1,1,40,0,0,0,0,2,100,3100
mv_kernel_gpu_mem,1403,1,1,1,128,2504808,800,808,2504800,2,100,3100
mv_kernel_gpu,295,1,1,1,128,8,0,8,0,2,100,3100
mv_kernel_cpu,32944,0,1,1,40,0,0,0,0,2,100,3600
mv_kernel_gpu_mem,1747,1,1,1,128,2908808,800,808,2908800,2,100,3600
mv_kernel_gpu,450,1,1,1,128,8,0,8,0,2,100,3600
mv_kernel_cpu,15946,0,1,1,40,0,0,0,0,2,100,4100
mv_kernel_gpu_mem,2282,1,1,1,128,3312808,800,808,3312800,2,100,4100
mv_kernel_gpu,429,1,1,1,128,8,0,8,0,2,100,4100
mv_kernel_cpu,15862,0,1,1,40,0,0,0,0,2,100,4600
mv_kernel_gpu_mem,2369,1,1,1,128,3716808,800,808,3716800,2,100,4600
mv_kernel_gpu,480,1,1,1,128,8,0,8,0,2,100,4600
mv_kernel_cpu,16339,0,1,1,40,0,0,0,0,2,100,5100
mv_kernel_gpu_mem,2521,1,1,1,128,4120808,800,808,4120800,2,100,5100
mv_kernel_gpu,529,1,1,1,128,8,0,8,0,2,100,5100
mv_kernel_cpu,31362,0,1,1,40,0,0,0,0,2,100,5600
mv_kernel_gpu_mem,2096,1,1,1,128,4524808,800,808,4524800,2,100,5600
mv_kernel_gpu,613,1,1,1,128,8,0,8,0,2,100,5600
mv_kernel_cpu,31788,0,1,1,40,0,0,0,0,2,100,600
mv_kernel_gpu_mem,1231,1,1,1,128,484808,800,808,484800,2,100,600
mv_kernel_gpu,206,1,1,1,128,8,0,8,0,2,100,600
mv_kernel_cpu,16050,0,1,1,40,0,0,0,0,2,100,6100
mv_kernel_gpu_mem,3132,1,1,1,128,4928808,800,808,4928800,2,100,6100
mv_kernel_gpu,640,1,1,1,128,8,0,8,0,2,100,6100
mv_kernel_cpu,15715,0,1,1,40,0,0,0,0,2,100,6600
mv_kernel_gpu_mem,3170,1,1,1,128,5332808,800,808,5332800,2,100,6600
mv_kernel_gpu,727,1,1,1,128,8,0,8,0,2,100,6600
mv_kernel_cpu,15821,0,1,1,40,0,0,0,0,2,100,7100
mv_kernel_gpu_mem,2816,1,1,1,128,5736808,800,808,5736800,2,100,7100
mv_kernel_gpu,668,1,1,1,128,8,0,8,0,2,100,7100
mv_kernel_cpu,31331,0,1,1,40,0,0,0,0,2,100,7600
mv_kernel_gpu_mem,2507,1,1,1,128,6140808,800,808,6140800,2,100,7600
mv_kernel_gpu,834,1,1,1,128,8,0,8,0,2,100,7600
mv_kernel_cpu,31630,0,1,1,40,0,0,0,0,2,100,8100
mv_kernel_gpu_mem,2544,1,1,1,128,6544808,800,808,6544800,2,100,8100
mv_kernel_gpu,711,1,1,1,128,8,0,8,0,2,100,8100
mv_kernel_cpu,15431,0,1,1,40,0,0,0,0,2,100,8600
mv_kernel_gpu_mem,3231,1,1,1,128,6948808,800,808,6948800,2,100,8600
mv_kernel_gpu,903,1,1,1,128,8,0,8,0,2,100,8600
mv_kernel_cpu,15834,0,1,1,40,0,0,0,0,2,100,9100
mv_kernel_gpu_mem,3158,1,1,1,128,7352808,800,808,7352800,2,100,9100
mv_kernel_gpu,917,1,1,1,128,8,0,8,0,2,100,9100
mv_kernel_cpu,14549,0,1,1,40,0,0,0,0,2,100,9600
mv_kernel_gpu_mem,2913,1,1,1,128,7756808,800,808,7756800,2,100,9600
mv_kernel_gpu,1057,1,1,1,128,8,0,8,0,2,100,9600
mv_kernel_cpu,16125,0,1,1,40,0,0,0,0,2,10100,100
mv_kernel_gpu_mem,5334,1,1,79,128,8080808,80800,80808,8080800,2,10100,100
mv_kernel_gpu,198,1,1,79,128,8,0,8,0,2,10100,100
mv_kernel_cpu,22913,0,1,1,40,0,0,0,0,2,10100,1100
mv_kernel_gpu_mem,16175,1,1,79,128,88888808,80800,80808,88888800,2,10100,1100
mv_kernel_gpu,754,1,1,79,128,8,0,8,0,2,10100,1100
mv_kernel_cpu,27683,0,1,1,40,0,0,0,0,2,10100,1600
mv_kernel_gpu_mem,14984,1,1,79,128,129292808,80800,80808,129292800,2,10100,1600
mv_kernel_gpu,970,1,1,79,128,8,0,8,0,2,10100,1600
mv_kernel_cpu,30201,0,1,1,40,0,0,0,0,2,10100,2100
mv_kernel_gpu_mem,27456,1,1,79,128,169696808,80800,80808,169696800,2,10100,2100
mv_kernel_gpu,923,1,1,79,128,8,0,8,0,2,10100,2100
mv_kernel_cpu,32328,0,1,1,40,0,0,0,0,2,10100,2600
mv_kernel_gpu_mem,34010,1,1,79,128,210100808,80800,80808,210100800,2,10100,2600
mv_kernel_gpu,1450,1,1,79,128,8,0,8,0,2,10100,2600
mv_kernel_cpu,37276,0,1,1,40,0,0,0,0,2,10100,3100
mv_kernel_gpu_mem,25068,1,1,79,128,250504808,80800,80808,250504800,2,10100,3100
mv_kernel_gpu,1667,1,1,79,128,8,0,8,0,2,10100,3100
mv_kernel_cpu,40540,0,1,1,40,0,0,0,0,2,10100,3600
mv_kernel_gpu_mem,46338,1,1,79,128,290908808,80800,80808,290908800,2,10100,3600
mv_kernel_gpu,1965,1,1,79,128,8,0,8,0,2,10100,3600
mv_kernel_cpu,41419,0,1,1,40,0,0,0,0,2,10100,4100
mv_kernel_gpu_mem,52269,1,1,79,128,331312808,80800,80808,331312800,2,10100,4100
mv_kernel_gpu,1982,1,1,79,128,8,0,8,0,2,10100,4100
mv_kernel_cpu,43254,0,1,1,40,0,0,0,0,2,10100,4600
mv_kernel_gpu_mem,58753,1,1,79,128,371716808,80800,80808,371716800,2,10100,4600
mv_kernel_gpu,2338,1,1,79,128,8,0,8,0,2,10100,4600
mv_kernel_cpu,49743,0,1,1,40,0,0,0,0,2,10100,5100
