kernel,runtime,gpu,collapse,num_teams,num_threads,mem_to,mem_alloc,mem_from,mem_delete,num_var,N1,N2
mv_kernel_cpu,43742,0,1,1,168,0,0,0,0,2,10000,8100
mv_kernel_gpu_mem,132188,1,1,79,128,648064808,80000,80008,648064800,2,10000,8100
mv_kernel_gpu,2292,1,1,79,128,8,0,8,0,2,10000,8100
mv_kernel_cpu,69904,0,1,1,168,0,0,0,0,2,10000,8600
mv_kernel_gpu_mem,101252,1,1,79,128,688068808,80000,80008,688068800,2,10000,8600
mv_kernel_gpu,2346,1,1,79,128,8,0,8,0,2,10000,8600
mv_kernel_cpu,70302,0,1,1,168,0,0,0,0,2,10000,9100
mv_kernel_gpu_mem,147388,1,1,79,128,728072808,80000,80008,728072800,2,10000,9100
mv_kernel_gpu,2468,1,1,79,128,8,0,8,0,2,10000,9100
mv_kernel_cpu,69900,0,1,1,168,0,0,0,0,2,10000,9600
mv_kernel_gpu_mem,114038,1,1,79,128,768076808,80000,80008,768076800,2,10000,9600
mv_kernel_gpu,2681,1,1,79,128,8,0,8,0,2,10000,9600
mv_kernel_cpu,71472,0,1,1,168,0,0,0,0,3,1000,100
mv_kernel_gpu_mem,711,1,1,8,128,800808,8000,8008,800800,2,1000,100
mv_kernel_gpu,187,1,1,8,128,8,0,8,0,2,1000,100
mv_kernel_cpu,43380,0,1,1,168,0,0,0,0,3,1000,1100
mv_kernel_gpu_mem,4385,1,1,8,128,8808808,8000,8008,8808800,2,1000,1100
mv_kernel_gpu,359,1,1,8,128,8,0,8,0,2,1000,1100
mv_kernel_cpu,71048,0,1,1,168,0,0,0,0,3,1000,1600
mv_kernel_gpu_mem,5374,1,1,8,128,12812808,8000,8008,12812800,2,1000,1600
mv_kernel_gpu,422,1,1,8,128,8,0,8,0,2,1000,1600
mv_kernel_cpu,70088,0,1,1,168,0,0,0,0,3,1000,2100
mv_kernel_gpu_mem,6394,1,1,8,128,16816808,8000,8008,16816800,2,1000,2100
mv_kernel_gpu,475,1,1,8,128,8,0,8,0,2,1000,2100
mv_kernel_cpu,41675,0,1,1,168,0,0,0,0,3,1000,2600
mv_kernel_gpu_mem,7012,1,1,8,128,20820808,8000,8008,20820800,2,1000,2600
mv_kernel_gpu,544,1,1,8,128,8,0,8,0,2,1000,2600
mv_kernel_cpu,69446,0,1,1,168,0,0,0,0,3,1000,3100
mv_kernel_gpu_mem,7901,1,1,8,128,24824808,8000,8008,24824800,2,1000,3100
mv_kernel_gpu,651,1,1,8,128,8,0,8,0,2,1000,3100
mv_kernel_cpu,69204,0,1,1,168,0,0,0,0,3,1000,3600
mv_kernel_gpu_mem,8736,1,1,8,128,28828808,8000,8008,28828800,2,1000,3600
mv_kernel_gpu,735,1,1,8,128,8,0,8,0,2,1000,3600
mv_kernel_cpu,69738,0,1,1,168,0,0,0,0,3,1000,4100
mv_kernel_gpu_mem,9523,1,1,8,128,32832808,8000,8008,32832800,2,1000,4100
mv_kernel_gpu,773,1,1,8,128,8,0,8,0,2,1000,4100
mv_kernel_cpu,69718,0,1,1,168,0,0,0,0,3,1000,4600
mv_kernel_gpu_mem,10673,1,1,8,128,36836808,8000,8008,36836800,2,1000,4600
mv_kernel_gpu,781,1,1,8,128,8,0,8,0,2,1000,4600
mv_kernel_cpu,69361,0,1,1,168,0,0,0,0,3,1000,5100
mv_kernel_gpu_mem,10976,1,1,8,128,40840808,8000,8008,40840800,2,1000,5100
mv_kernel_gpu,902,1,1,8,128,8,0,8,0,2,1000,5100
mv_kernel_cpu,69548,0,1,1,168,0,0,0,0,3,1000,5600
mv_kernel_gpu_mem,12514,1,1,8,128,44844808,8000,8008,44844800,2,1000,5600
mv_kernel_gpu,1025,1,1,8,128,8,0,8,0,2,1000,5600
mv_kernel_cpu,69481,0,1,1,168,0,0,0,0,3,1000,600
mv_kernel_gpu_mem,3496,1,1,8,128,4804808,8000,8008,4804800,2,1000,600
mv_kernel_gpu,226,1,1,8,128,8,0,8,0,2,1000,600

mv_kernel_cpu,70100,0,1,1,168,0,0,0,0,3,1000,6100
mv_kernel_gpu_mem,13333,1,1,8,128,48848808,8000,8008,48848800,2,1000,6100
mv_kernel_gpu,1113,1,1,8,128,8,0,8,0,2,1000,6100
mv_kernel_cpu,68901,0,1,1,168,0,0,0,0,3,1000,6600
mv_kernel_gpu_mem,14003,1,1,8,128,52852808,8000,8008,52852800,2,1000,6600
mv_kernel_gpu,1067,1,1,8,128,8,0,8,0,2,1000,6600
mv_kernel_cpu,93500,0,1,1,168,0,0,0,0,3,1000,7100
mv_kernel_gpu_mem,14822,1,1,8,128,56856808,8000,8008,56856800,2,1000,7100
mv_kernel_gpu,1264,1,1,8,128,8,0,8,0,2,1000,7100
mv_kernel_cpu,69489,0,1,1,168,0,0,0,0,3,1000,7600
mv_kernel_gpu_mem,15923,1,1,8,128,60860808,8000,8008,60860800,2,1000,7600
mv_kernel_gpu,1302,1,1,8,128,8,0,8,0,2,1000,7600
mv_kernel_cpu,70115,0,1,1,168,0,0,0,0,3,1000,8100
mv_kernel_gpu_mem,16275,1,1,8,128,64864808,8000,8008,64864800,2,1000,8100
mv_kernel_gpu,1367,1,1,8,128,8,0,8,0,2,1000,8100
mv_kernel_cpu,73417,0,1,1,168,0,0,0,0,3,1000,8600
mv_kernel_gpu_mem,17375,1,1,8,128,68868808,8000,8008,68868800,2,1000,8600
mv_kernel_gpu,1329,1,1,8,128,8,0,8,0,2,1000,8600
mv_kernel_cpu,68746,0,1,1,168,0,0,0,0,3,1000,9100
mv_kernel_gpu_mem,18123,1,1,8,128,72872808,8000,8008,72872800,2,1000,9100
mv_kernel_gpu,1484,1,1,8,128,8,0,8,0,2,1000,9100
