kernel,runtime,gpu,collapse,num_teams,num_threads,mem_to,mem_alloc,mem_from,mem_delete,num_var,N1
nn_kernel_gpu,642,1,1,79766,128,0,0,0,0,1,10210000
nn_kernel_gpu_mem,16665,1,1,79766,128,81680000,40840000,40840000,81680000,1,10210000
nn_kernel_cpu,9624,0,1,1,64,0,0,0,0,1,10220000
nn_kernel_gpu,640,1,1,79844,128,0,0,0,0,1,10220000
nn_kernel_gpu_mem,21908,1,1,79844,128,81760000,40880000,40880000,81760000,1,10220000
nn_kernel_cpu,12187,0,1,1,64,0,0,0,0,1,10230000
nn_kernel_gpu,652,1,1,79922,128,0,0,0,0,1,10230000
nn_kernel_gpu_mem,11238,1,1,79922,128,81840000,40920000,40920000,81840000,1,10230000
nn_kernel_cpu,23328,0,1,1,64,0,0,0,0,1,10240000
nn_kernel_gpu,648,1,1,80000,128,0,0,0,0,1,10240000
nn_kernel_gpu_mem,15315,1,1,80000,128,81920000,40960000,40960000,81920000,1,10240000
nn_kernel_cpu,6689,0,1,1,64,0,0,0,0,1,10250000
nn_kernel_gpu,654,1,1,80079,128,0,0,0,0,1,10250000
nn_kernel_gpu_mem,14677,1,1,80079,128,82000000,41000000,41000000,82000000,1,10250000
nn_kernel_cpu,15967,0,1,1,64,0,0,0,0,1,10260000
nn_kernel_gpu,641,1,1,80157,128,0,0,0,0,1,10260000
nn_kernel_gpu_mem,14644,1,1,80157,128,82080000,41040000,41040000,82080000,1,10260000
nn_kernel_cpu,23825,0,1,1,64,0,0,0,0,1,10270000
nn_kernel_gpu,631,1,1,80235,128,0,0,0,0,1,10270000
nn_kernel_gpu_mem,14855,1,1,80235,128,82160000,41080000,41080000,82160000,1,10270000
nn_kernel_cpu,12026,0,1,1,64,0,0,0,0,1,10280000
nn_kernel_gpu,646,1,1,80313,128,0,0,0,0,1,10280000
nn_kernel_gpu_mem,15973,1,1,80313,128,82240000,41120000,41120000,82240000,1,10280000
nn_kernel_cpu,19542,0,1,1,64,0,0,0,0,1,10290000
nn_kernel_gpu,644,1,1,80391,128,0,0,0,0,1,10290000
nn_kernel_gpu_mem,11670,1,1,80391,128,82320000,41160000,41160000,82320000,1,10290000
nn_kernel_cpu,4956,0,1,1,64,0,0,0,0,1,10300000
nn_kernel_gpu,644,1,1,80469,128,0,0,0,0,1,10300000
nn_kernel_gpu_mem,14802,1,1,80469,128,82400000,41200000,41200000,82400000,1,10300000
nn_kernel_cpu,60616,0,1,1,64,0,0,0,0,1,1030000
nn_kernel_gpu,120,1,1,8047,128,0,0,0,0,1,1030000
