kernel,runtime,gpu,collapse,num_teams,num_threads,mem_to,mem_alloc,mem_from,mem_delete,num_var,N1,N2
transpose_kernel_gpu_collapse,7959,1,2,179688,128,8,0,8,0,2,10000,2300
transpose_kernel_cpu,38588,0,1,1,28,0,0,0,0,2,10000,2400
transpose_kernel_cpu_collapse,22848,0,2,1,28,0,0,0,0,2,10000,2400
transpose_kernel_gpu_mem,95438,1,1,19,128,192000008,192000000,192000008,192000000,2,10000,2400
transpose_kernel_gpu_collapse_mem,111595,1,2,187500,128,192000008,192000000,192000008,192000000,2,10000,2400
transpose_kernel_gpu,14797,1,1,19,128,8,0,8,0,2,10000,2400
transpose_kernel_gpu_collapse,9947,1,2,187500,128,8,0,8,0,2,10000,2400
transpose_kernel_cpu,19654,0,1,1,28,0,0,0,0,2,10000,2500
transpose_kernel_cpu_collapse,14236,0,2,1,28,0,0,0,0,2,10000,2500
transpose_kernel_gpu_mem,103816,1,1,20,128,200000008,200000000,200000008,200000000,2,10000,2500
transpose_kernel_gpu_collapse_mem,116244,1,2,195313,128,200000008,200000000,200000008,200000000,2,10000,2500
transpose_kernel_gpu,15789,1,1,20,128,8,0,8,0,2,10000,2500
transpose_kernel_gpu_collapse,8659,1,2,195313,128,8,0,8,0,2,10000,2500
transpose_kernel_cpu,22864,0,1,1,28,0,0,0,0,2,10000,2600
transpose_kernel_cpu_collapse,13543,0,2,1,28,0,0,0,0,2,10000,2600
transpose_kernel_gpu_mem,103003,1,1,21,128,208000008,208000000,208000008,208000000,2,10000,2600
transpose_kernel_gpu_collapse_mem,115981,1,2,203125,128,208000008,208000000,208000008,208000000,2,10000,2600
transpose_kernel_gpu,14699,1,1,21,128,8,0,8,0,2,10000,2600
transpose_kernel_gpu_collapse,8339,1,2,203125,128,8,0,8,0,2,10000,2600
transpose_kernel_cpu,27124,0,1,1,28,0,0,0,0,2,10000,2700
transpose_kernel_cpu_collapse,25388,0,2,1,28,0,0,0,0,2,10000,2700
transpose_kernel_gpu_mem,104524,1,1,22,128,216000008,216000000,216000008,216000000,2,10000,2700
transpose_kernel_gpu_collapse_mem,117049,1,2,210938,128,216000008,216000000,216000008,216000000,2,10000,2700
transpose_kernel_gpu,13626,1,1,22,128,8,0,8,0,2,10000,2700
transpose_kernel_gpu_collapse,8560,1,2,210938,128,8,0,8,0,2,10000,2700
transpose_kernel_cpu,21434,0,1,1,28,0,0,0,0,2,10000,2800
transpose_kernel_cpu_collapse,14376,0,2,1,28,0,0,0,0,2,10000,2800
transpose_kernel_gpu_mem,114046,1,1,22,128,224000008,224000000,224000008,224000000,2,10000,2800
transpose_kernel_gpu_collapse_mem,132040,1,2,218750,128,224000008,224000000,224000008,224000000,2,10000,2800
transpose_kernel_gpu,16266,1,1,22,128,8,0,8,0,2,10000,2800
transpose_kernel_gpu_collapse,9709,1,2,218750,128,8,0,8,0,2,10000,2800
transpose_kernel_cpu,28930,0,1,1,28,0,0,0,0,2,10000,2900
transpose_kernel_cpu_collapse,22003,0,2,1,28,0,0,0,0,2,10000,2900
transpose_kernel_gpu_mem,140316,1,1,23,128,232000008,232000000,232000008,232000000,2,10000,2900
transpose_kernel_gpu_collapse_mem,156759,1,2,226563,128,232000008,232000000,232000008,232000000,2,10000,2900
transpose_kernel_gpu,17314,1,1,23,128,8,0,8,0,2,10000,2900
transpose_kernel_gpu_collapse,10098,1,2,226563,128,8,0,8,0,2,10000,2900
transpose_kernel_cpu,22779,0,1,1,28,0,0,0,0,2,10000,3000
