kernel,runtime,gpu,collapse,num_teams,num_threads,mem_to,mem_alloc,mem_from,mem_delete,num_var,N1,N2,N3
mm_kernel_gpu_collapse,188757,1,2,234375,128,8,0,8,0,3,10000,1000,3000
mm_kernel_cpu,358267,0,1,1,80,0,0,0,0,3,10000,1000,4000
mm_kernel_cpu_collapse,346156,0,2,1,80,0,0,0,0,3,10000,1000,4000
mm_kernel_gpu_mem,1067540,1,1,79,128,112000008,320000000,320000008,432000000,3,10000,1000,4000
mm_kernel_gpu_mem,282771,1,2,312500,128,112000008,320000000,320000008,432000000,3,10000,1000,4000
mm_kernel_gpu,987069,1,1,79,128,8,0,8,0,3,10000,1000,4000
mm_kernel_gpu_collapse,239111,1,2,312500,128,8,0,8,0,3,10000,1000,4000
mm_kernel_cpu,571258,0,1,1,80,0,0,0,0,3,10000,1000,5000
mm_kernel_cpu_collapse,427655,0,2,1,80,0,0,0,0,3,10000,1000,5000
mm_kernel_gpu_mem,1362062,1,1,79,128,120000008,400000000,400000008,520000000,3,10000,1000,5000
mm_kernel_gpu_mem,364948,1,2,390625,128,120000008,400000000,400000008,520000000,3,10000,1000,5000
mm_kernel_gpu,1248358,1,1,79,128,8,0,8,0,3,10000,1000,5000
mm_kernel_gpu_collapse,314870,1,2,390625,128,8,0,8,0,3,10000,1000,5000
mm_kernel_cpu,652612,0,1,1,80,0,0,0,0,3,10000,1000,6000
mm_kernel_cpu_collapse,510529,0,2,1,80,0,0,0,0,3,10000,1000,6000
mm_kernel_gpu_mem,1619925,1,1,79,128,128000008,480000000,480000008,608000000,3,10000,1000,6000
mm_kernel_gpu_mem,427318,1,2,468750,128,128000008,480000000,480000008,608000000,3,10000,1000,6000
mm_kernel_gpu,1492119,1,1,79,128,8,0,8,0,3,10000,1000,6000
mm_kernel_gpu_collapse,369515,1,2,468750,128,8,0,8,0,3,10000,1000,6000
mm_kernel_cpu,622554,0,1,1,80,0,0,0,0,3,10000,1000,7000
mm_kernel_cpu_collapse,596184,0,2,1,80,0,0,0,0,3,10000,1000,7000
mm_kernel_gpu_mem,1869844,1,1,79,128,136000008,560000000,560000008,696000000,3,10000,1000,7000
mm_kernel_gpu_mem,509347,1,2,546875,128,136000008,560000000,560000008,696000000,3,10000,1000,7000
mm_kernel_gpu,1750350,1,1,79,128,8,0,8,0,3,10000,1000,7000
mm_kernel_gpu_collapse,442691,1,2,546875,128,8,0,8,0,3,10000,1000,7000
mm_kernel_cpu,707620,0,1,1,80,0,0,0,0,3,10000,1000,8000
mm_kernel_cpu_collapse,684977,0,2,1,80,0,0,0,0,3,10000,1000,8000
mm_kernel_gpu_mem,2134949,1,1,79,128,144000008,640000000,640000008,784000000,3,10000,1000,8000
mm_kernel_gpu_mem,572012,1,2,625000,128,144000008,640000000,640000008,784000000,3,10000,1000,8000
mm_kernel_gpu,1998283,1,1,79,128,8,0,8,0,3,10000,1000,8000
mm_kernel_gpu_collapse,498053,1,2,625000,128,8,0,8,0,3,10000,1000,8000
mm_kernel_cpu,808949,0,1,1,80,0,0,0,0,3,10000,1000,9000
mm_kernel_cpu_collapse,807746,0,2,1,80,0,0,0,0,3,10000,1000,9000
mm_kernel_gpu_mem,2387382,1,1,79,128,152000008,720000000,720000008,872000000,3,10000,1000,9000
mm_kernel_gpu_mem,654588,1,2,703125,128,152000008,720000000,720000008,872000000,3,10000,1000,9000
mm_kernel_gpu,2244130,1,1,79,128,8,0,8,0,3,10000,1000,9000
mm_kernel_gpu_collapse,572017,1,2,703125,128,8,0,8,0,3,10000,1000,9000
mm_kernel_cpu,5277622,0,1,1,80,0,0,0,0,3,10000,2000,10000
mm_kernel_cpu_collapse,5014189,0,2,1,80,0,0,0,0,3,10000,2000,10000
mm_kernel_gpu_mem,5539127,1,1,79,128,320000008,800000000,800000008,1120000000,3,10000,2000,10000
mm_kernel_gpu_mem,1364288,1,2,781250,128,320000008,800000000,800000008,1120000000,3,10000,2000,10000
mm_kernel_gpu,4867444,1,1,79,128,8,0,8,0,3,10000,2000,10000
mm_kernel_gpu_collapse,1259439,1,2,781250,128,8,0,8,0,3,10000,2000,10000
mm_kernel_cpu,178975,0,1,1,80,0,0,0,0,3,10000,2000,1000
mm_kernel_cpu_collapse,169874,0,2,1,80,0,0,0,0,3,10000,2000,1000
mm_kernel_gpu_mem,570252,1,1,79,128,176000008,80000000,80000008,256000000,3,10000,2000,1000
mm_kernel_gpu_mem,101414,1,2,78125,128,176000008,80000000,80000008,256000000,3,10000,2000,1000
mm_kernel_gpu,487026,1,1,79,128,8,0,8,0,3,10000,2000,1000
mm_kernel_gpu_collapse,80078,1,2,78125,128,8,0,8,0,3,10000,2000,1000
mm_kernel_cpu,351280,0,1,1,80,0,0,0,0,3,10000,2000,2000
mm_kernel_cpu_collapse,337999,0,2,1,80,0,0,0,0,3,10000,2000,2000
mm_kernel_gpu_mem,1134321,1,1,79,128,192000008,160000000,160000008,352000000,3,10000,2000,2000
mm_kernel_gpu_mem,147855,1,2,156250,128,192000008,160000000,160000008,352000000,3,10000,2000,2000
mm_kernel_gpu,948769,1,1,79,128,8,0,8,0,3,10000,2000,2000
mm_kernel_gpu_collapse,114326,1,2,156250,128,8,0,8,0,3,10000,2000,2000
mm_kernel_cpu,530859,0,1,1,80,0,0,0,0,3,10000,2000,3000
mm_kernel_cpu_collapse,514147,0,2,1,80,0,0,0,0,3,10000,2000,3000
mm_kernel_gpu_mem,1734269,1,1,79,128,208000008,240000000,240000008,448000000,3,10000,2000,3000
mm_kernel_gpu_mem,417844,1,2,234375,128,208000008,240000000,240000008,448000000,3,10000,2000,3000
mm_kernel_gpu,1466720,1,1,79,128,8,0,8,0,3,10000,2000,3000
mm_kernel_gpu_collapse,375028,1,2,234375,128,8,0,8,0,3,10000,2000,3000
mm_kernel_cpu,701669,0,1,1,80,0,0,0,0,3,10000,2000,4000
