kernel,runtime,gpu,collapse,num_teams,num_threads,mem_to,mem_alloc,mem_from,mem_delete,num_var,N1,N2,N3
mm_kernel_gpu_collapse,8949906,1,2,703125,128,0,0,0,0,3,10000,2000,9000
mm_kernel_cpu,31630808,0,1,1,28,0,0,0,0,3,10000,3000,10000
mm_kernel_cpu_collapse,31617169,0,2,1,28,0,0,0,0,3,10000,3000,10000
mm_kernel_gpu_mem,73943857,1,1,79,128,480000000,800000000,800000000,1280000000,3,10000,3000,10000
mm_kernel_gpu_mem,14293484,1,2,781250,128,480000000,800000000,800000000,1280000000,3,10000,3000,10000
mm_kernel_gpu,73551650,1,1,79,128,0,0,0,0,3,10000,3000,10000
mm_kernel_gpu_collapse,13988121,1,2,781250,128,0,0,0,0,3,10000,3000,10000
mm_kernel_cpu,1583905,0,1,1,28,0,0,0,0,3,10000,3000,1000
mm_kernel_cpu_collapse,1462511,0,2,1,28,0,0,0,0,3,10000,3000,1000
mm_kernel_gpu_mem,7506339,1,1,79,128,264000000,80000000,80000000,344000000,3,10000,3000,1000
mm_kernel_gpu_mem,1520173,1,2,78125,128,264000000,80000000,80000000,344000000,3,10000,3000,1000
mm_kernel_gpu,7293778,1,1,79,128,0,0,0,0,3,10000,3000,1000
mm_kernel_gpu_collapse,1450373,1,2,78125,128,0,0,0,0,3,10000,3000,1000
mm_kernel_cpu,6417648,0,1,1,28,0,0,0,0,3,10000,3000,2000
mm_kernel_cpu_collapse,6342897,0,2,1,28,0,0,0,0,3,10000,3000,2000
mm_kernel_gpu_mem,14870543,1,1,79,128,288000000,160000000,160000000,448000000,3,10000,3000,2000
mm_kernel_gpu_mem,2890303,1,2,156250,128,288000000,160000000,160000000,448000000,3,10000,3000,2000
mm_kernel_gpu,14647173,1,1,79,128,0,0,0,0,3,10000,3000,2000
mm_kernel_gpu_collapse,2793495,1,2,156250,128,0,0,0,0,3,10000,3000,2000
mm_kernel_cpu,4705310,0,1,1,28,0,0,0,0,3,10000,3000,3000
mm_kernel_cpu_collapse,4509692,0,2,1,28,0,0,0,0,3,10000,3000,3000
mm_kernel_gpu_mem,22235899,1,1,79,128,312000000,240000000,240000000,552000000,3,10000,3000,3000
mm_kernel_gpu_mem,4696229,1,2,234375,128,312000000,240000000,240000000,552000000,3,10000,3000,3000
mm_kernel_gpu,21968188,1,1,79,128,0,0,0,0,3,10000,3000,3000
mm_kernel_gpu_collapse,4566562,1,2,234375,128,0,0,0,0,3,10000,3000,3000
mm_kernel_cpu,12507096,0,1,1,28,0,0,0,0,3,10000,3000,4000
mm_kernel_cpu_collapse,12429461,0,2,1,28,0,0,0,0,3,10000,3000,4000
mm_kernel_gpu_mem,29545486,1,1,79,128,336000000,320000000,320000000,656000000,3,10000,3000,4000
mm_kernel_gpu_mem,5764288,1,2,312500,128,336000000,320000000,320000000,656000000,3,10000,3000,4000
mm_kernel_gpu,29344275,1,1,79,128,0,0,0,0,3,10000,3000,4000
mm_kernel_gpu_collapse,5632744,1,2,312500,128,0,0,0,0,3,10000,3000,4000
mm_kernel_cpu,6830557,0,1,1,28,0,0,0,0,3,10000,3000,5000
mm_kernel_cpu_collapse,6751452,0,2,1,28,0,0,0,0,3,10000,3000,5000
mm_kernel_gpu_mem,36930132,1,1,79,128,360000000,400000000,400000000,760000000,3,10000,3000,5000
mm_kernel_gpu_mem,7607870,1,2,390625,128,360000000,400000000,400000000,760000000,3,10000,3000,5000
mm_kernel_gpu,36724218,1,1,79,128,0,0,0,0,3,10000,3000,5000
mm_kernel_gpu_collapse,7421870,1,2,390625,128,0,0,0,0,3,10000,3000,5000
mm_kernel_cpu,19122573,0,1,1,28,0,0,0,0,3,10000,3000,6000
mm_kernel_cpu_collapse,19001492,0,2,1,28,0,0,0,0,3,10000,3000,6000
mm_kernel_gpu_mem,44366418,1,1,79,128,384000000,480000000,480000000,864000000,3,10000,3000,6000
mm_kernel_gpu_mem,8617255,1,2,468750,128,384000000,480000000,480000000,864000000,3,10000,3000,6000
mm_kernel_gpu,44056474,1,1,79,128,0,0,0,0,3,10000,3000,6000
mm_kernel_gpu_collapse,8408999,1,2,468750,128,0,0,0,0,3,10000,3000,6000
mm_kernel_cpu,10656044,0,1,1,28,0,0,0,0,3,10000,3000,7000
mm_kernel_cpu_collapse,10526235,0,2,1,28,0,0,0,0,3,10000,3000,7000
mm_kernel_gpu_mem,51803156,1,1,79,128,408000000,560000000,560000000,968000000,3,10000,3000,7000
mm_kernel_gpu_mem,10601347,1,2,546875,128,408000000,560000000,560000000,968000000,3,10000,3000,7000
mm_kernel_gpu,51503122,1,1,79,128,0,0,0,0,3,10000,3000,7000
mm_kernel_gpu_collapse,10402181,1,2,546875,128,0,0,0,0,3,10000,3000,7000
mm_kernel_cpu,24654647,0,1,1,28,0,0,0,0,3,10000,3000,8000
mm_kernel_cpu_collapse,24541473,0,2,1,28,0,0,0,0,3,10000,3000,8000
mm_kernel_gpu_mem,59179975,1,1,79,128,432000000,640000000,640000000,1072000000,3,10000,3000,8000
mm_kernel_gpu_mem,11448194,1,2,625000,128,432000000,640000000,640000000,1072000000,3,10000,3000,8000
mm_kernel_gpu,58814184,1,1,79,128,0,0,0,0,3,10000,3000,8000
mm_kernel_gpu_collapse,11254121,1,2,625000,128,0,0,0,0,3,10000,3000,8000
mm_kernel_cpu,13678144,0,1,1,28,0,0,0,0,3,10000,3000,9000
mm_kernel_cpu_collapse,13527442,0,2,1,28,0,0,0,0,3,10000,3000,9000
mm_kernel_gpu_mem,66515880,1,1,79,128,456000000,720000000,720000000,1176000000,3,10000,3000,9000
