kernel,runtime,gpu,collapse,num_teams,num_threads,mem_to,mem_alloc,mem_from,mem_delete,num_var,N1,N2,N3
mm_kernel_gpu_collapse,1086699,1,2,703125,128,0,0,0,0,3,10000,3000,9000
mm_kernel_cpu,8133551,0,1,1,64,0,0,0,0,3,10000,4000,10000
mm_kernel_cpu_collapse,7574207,0,2,1,64,0,0,0,0,3,10000,4000,10000
mm_kernel_gpu_mem,11486748,1,1,79,128,640000000,800000000,800000000,1440000000,3,10000,4000,10000
mm_kernel_gpu_mem,1783646,1,2,781250,128,640000000,800000000,800000000,1440000000,3,10000,4000,10000
mm_kernel_gpu,11423823,1,1,79,128,0,0,0,0,3,10000,4000,10000
mm_kernel_gpu_collapse,1584120,1,2,781250,128,0,0,0,0,3,10000,4000,10000
mm_kernel_cpu,1082770,0,1,1,64,0,0,0,0,3,10000,4000,1000
mm_kernel_cpu_collapse,764981,0,2,1,64,0,0,0,0,3,10000,4000,1000
mm_kernel_gpu_mem,1191057,1,1,79,128,352000000,80000000,80000000,432000000,3,10000,4000,1000
mm_kernel_gpu_mem,196965,1,2,78125,128,352000000,80000000,80000000,432000000,3,10000,4000,1000
mm_kernel_gpu,1127916,1,1,79,128,0,0,0,0,3,10000,4000,1000
mm_kernel_gpu_collapse,135192,1,2,78125,128,0,0,0,0,3,10000,4000,1000
mm_kernel_cpu,1927327,0,1,1,64,0,0,0,0,3,10000,4000,2000
mm_kernel_cpu_collapse,1576767,0,2,1,64,0,0,0,0,3,10000,4000,2000
mm_kernel_gpu_mem,2327802,1,1,79,128,384000000,160000000,160000000,544000000,3,10000,4000,2000
mm_kernel_gpu_mem,366430,1,2,156250,128,384000000,160000000,160000000,544000000,3,10000,4000,2000
mm_kernel_gpu,2255757,1,1,79,128,0,0,0,0,3,10000,4000,2000
mm_kernel_gpu_collapse,286168,1,2,156250,128,0,0,0,0,3,10000,4000,2000
mm_kernel_cpu,2796684,0,1,1,64,0,0,0,0,3,10000,4000,3000
mm_kernel_cpu_collapse,2598311,0,2,1,64,0,0,0,0,3,10000,4000,3000
mm_kernel_gpu_mem,3514154,1,1,79,128,416000000,240000000,240000000,656000000,3,10000,4000,3000
mm_kernel_gpu_mem,551346,1,2,234375,128,416000000,240000000,240000000,656000000,3,10000,4000,3000
mm_kernel_gpu,3424260,1,1,79,128,0,0,0,0,3,10000,4000,3000
mm_kernel_gpu_collapse,449307,1,2,234375,128,0,0,0,0,3,10000,4000,3000
mm_kernel_cpu,5193861,0,1,1,64,0,0,0,0,3,10000,4000,4000
mm_kernel_cpu_collapse,4946928,0,2,1,64,0,0,0,0,3,10000,4000,4000
mm_kernel_gpu_mem,4678774,1,1,79,128,448000000,320000000,320000000,768000000,3,10000,4000,4000
mm_kernel_gpu_mem,716642,1,2,312500,128,448000000,320000000,320000000,768000000,3,10000,4000,4000
mm_kernel_gpu,4541741,1,1,79,128,0,0,0,0,3,10000,4000,4000
mm_kernel_gpu_collapse,591973,1,2,312500,128,0,0,0,0,3,10000,4000,4000
mm_kernel_cpu,3548609,0,1,1,64,0,0,0,0,3,10000,4000,5000
mm_kernel_cpu_collapse,3524204,0,2,1,64,0,0,0,0,3,10000,4000,5000
mm_kernel_gpu_mem,5810908,1,1,79,128,480000000,400000000,400000000,880000000,3,10000,4000,5000
mm_kernel_gpu_mem,917832,1,2,390625,128,480000000,400000000,400000000,880000000,3,10000,4000,5000
mm_kernel_gpu,5700489,1,1,79,128,0,0,0,0,3,10000,4000,5000
mm_kernel_gpu_collapse,774031,1,2,390625,128,0,0,0,0,3,10000,4000,5000
mm_kernel_cpu,5947564,0,1,1,64,0,0,0,0,3,10000,4000,6000
mm_kernel_cpu_collapse,5313648,0,2,1,64,0,0,0,0,3,10000,4000,6000
mm_kernel_gpu_mem,6946456,1,1,79,128,512000000,480000000,480000000,992000000,3,10000,4000,6000
mm_kernel_gpu_mem,1057417,1,2,468750,128,512000000,480000000,480000000,992000000,3,10000,4000,6000
mm_kernel_gpu,6834014,1,1,79,128,0,0,0,0,3,10000,4000,6000
mm_kernel_gpu_collapse,929281,1,2,468750,128,0,0,0,0,3,10000,4000,6000
mm_kernel_cpu,5464891,0,1,1,64,0,0,0,0,3,10000,4000,7000
mm_kernel_cpu_collapse,5218038,0,2,1,64,0,0,0,0,3,10000,4000,7000
mm_kernel_gpu_mem,8178665,1,1,79,128,544000000,560000000,560000000,1104000000,3,10000,4000,7000
mm_kernel_gpu_mem,1438176,1,2,546875,128,544000000,560000000,560000000,1104000000,3,10000,4000,7000
mm_kernel_gpu,7939784,1,1,79,128,0,0,0,0,3,10000,4000,7000
mm_kernel_gpu_collapse,1103147,1,2,546875,128,0,0,0,0,3,10000,4000,7000
mm_kernel_cpu,13208323,0,1,1,64,0,0,0,0,3,10000,4000,8000
mm_kernel_cpu_collapse,11793961,0,2,1,64,0,0,0,0,3,10000,4000,8000
mm_kernel_gpu_mem,9226721,1,1,79,128,576000000,640000000,640000000,1216000000,3,10000,4000,8000
