kernel,runtime,gpu,collapse,num_teams,num_threads,mem_to,mem_alloc,mem_from,mem_delete,num_var,N1,N2,N3
mm_kernel_gpu_mem,6010415,1,1,79,128,240000008,400000000,400000008,640000000,3,10000,2000,5000
mm_kernel_gpu_mem,1894532,1,2,65536,128,240000008,400000000,400000008,640000000,3,10000,2000,5000
mm_kernel_gpu,5805868,1,1,79,128,8,0,8,0,3,10000,2000,5000
mm_kernel_gpu_collapse,1797531,1,2,65536,128,8,0,8,0,3,10000,2000,5000
mm_kernel_cpu,39298728,0,1,1,40,0,0,0,0,3,10000,2000,6000
mm_kernel_cpu_collapse,38982203,0,2,1,40,0,0,0,0,3,10000,2000,6000
mm_kernel_gpu_mem,7263343,1,1,79,128,256000008,480000000,480000008,736000000,3,10000,2000,6000
mm_kernel_gpu_mem,2364651,1,2,65536,128,256000008,480000000,480000008,736000000,3,10000,2000,6000
mm_kernel_gpu,6991128,1,1,79,128,8,0,8,0,3,10000,2000,6000
mm_kernel_gpu_collapse,2257742,1,2,65536,128,8,0,8,0,3,10000,2000,6000
mm_kernel_cpu,46434913,0,1,1,40,0,0,0,0,3,10000,2000,7000
mm_kernel_cpu_collapse,45856130,0,2,1,40,0,0,0,0,3,10000,2000,7000
mm_kernel_gpu_mem,8471048,1,1,79,128,272000008,560000000,560000008,832000000,3,10000,2000,7000
mm_kernel_gpu_mem,2750143,1,2,65536,128,272000008,560000000,560000008,832000000,3,10000,2000,7000
mm_kernel_gpu,8201059,1,1,79,128,8,0,8,0,3,10000,2000,7000
mm_kernel_gpu_collapse,2606692,1,2,65536,128,8,0,8,0,3,10000,2000,7000
mm_kernel_cpu,53254876,0,1,1,40,0,0,0,0,3,10000,2000,8000
mm_kernel_cpu_collapse,52973599,0,2,1,40,0,0,0,0,3,10000,2000,8000
mm_kernel_gpu_mem,9721942,1,1,79,128,288000008,640000000,640000008,928000000,3,10000,2000,8000
mm_kernel_gpu_mem,3151515,1,2,65536,128,288000008,640000000,640000008,928000000,3,10000,2000,8000
mm_kernel_gpu,9402794,1,1,79,128,8,0,8,0,3,10000,2000,8000
mm_kernel_gpu_collapse,3005474,1,2,65536,128,8,0,8,0,3,10000,2000,8000
mm_kernel_cpu,59587433,0,1,1,40,0,0,0,0,3,10000,2000,9000
mm_kernel_cpu_collapse,61942069,0,2,1,40,0,0,0,0,3,10000,2000,9000
mm_kernel_gpu_mem,10922054,1,1,79,128,304000008,720000000,720000008,1024000000,3,10000,2000,9000
mm_kernel_gpu_mem,3641155,1,2,65536,128,304000008,720000000,720000008,1024000000,3,10000,2000,9000
mm_kernel_gpu,10585295,1,1,79,128,8,0,8,0,3,10000,2000,9000
mm_kernel_gpu_collapse,3465815,1,2,65536,128,8,0,8,0,3,10000,2000,9000
mm_kernel_cpu,101195875,0,1,1,40,0,0,0,0,3,10000,3000,10000
mm_kernel_cpu_collapse,98496547,0,2,1,40,0,0,0,0,3,10000,3000,10000
mm_kernel_gpu_mem,22316336,1,1,79,128,480000008,800000000,800000008,1280000000,3,10000,3000,10000
mm_kernel_gpu_mem,5974113,1,2,65536,128,480000008,800000000,800000008,1280000000,3,10000,3000,10000
mm_kernel_gpu,21873621,1,1,79,128,8,0,8,0,3,10000,3000,10000
mm_kernel_gpu_collapse,5693874,1,2,65536,128,8,0,8,0,3,10000,3000,10000
mm_kernel_cpu,8401986,0,1,1,40,0,0,0,0,3,10000,3000,1000
mm_kernel_cpu_collapse,8054735,0,2,1,40,0,0,0,0,3,10000,3000,1000
mm_kernel_gpu_mem,2140480,1,1,79,128,264000008,80000000,80000008,344000000,3,10000,3000,1000
mm_kernel_gpu_mem,553108,1,2,65536,128,264000008,80000000,80000008,344000000,3,10000,3000,1000
mm_kernel_gpu,2054471,1,1,79,128,8,0,8,0,3,10000,3000,1000
mm_kernel_gpu_collapse,496116,1,2,65536,128,8,0,8,0,3,10000,3000,1000
mm_kernel_cpu,17540536,0,1,1,40,0,0,0,0,3,10000,3000,2000
