kernel,runtime,gpu,collapse,mem_to,mem_alloc,mem_from,mem_delete,num_var,N1
gauss_kernel_cpu_collapse,1617,0,2,0,0,0,0,1,1888
gauss_kernel_cpu_collapse,1619,0,2,0,0,0,0,1,1888
gauss_kernel_cpu_collapse,1581,0,2,0,0,0,0,1,1888
gauss_kernel_cpu_collapse,1552,0,2,0,0,0,0,1,1888
gauss_kernel_cpu_collapse,1598,0,2,0,0,0,0,1,1888
gauss_kernel_gpu_mem,26040,1,1,28516356,0,28516356,28516352,1,1888
gauss_kernel_gpu_mem,21339,1,1,28516356,0,28516356,28516352,1,1888
gauss_kernel_gpu_mem,20035,1,1,28516356,0,28516356,28516352,1,1888
gauss_kernel_gpu_mem,20065,1,1,28516356,0,28516356,28516352,1,1888
gauss_kernel_gpu_mem,20091,1,1,28516356,0,28516356,28516352,1,1888
gauss_kernel_gpu_mem,20078,1,1,28516356,0,28516356,28516352,1,1888
gauss_kernel_gpu_mem,20096,1,1,28516356,0,28516356,28516352,1,1888
gauss_kernel_gpu_mem,20080,1,1,28516356,0,28516356,28516352,1,1888
gauss_kernel_gpu_mem,20063,1,1,28516356,0,28516356,28516352,1,1888
gauss_kernel_gpu_mem,14911,1,1,28516356,0,28516356,28516352,1,1888
gauss_kernel_gpu_mem,5891,1,1,28516356,0,28516356,28516352,1,1888
gauss_kernel_gpu_mem,5672,1,1,28516356,0,28516356,28516352,1,1888
gauss_kernel_gpu_mem,5731,1,1,28516356,0,28516356,28516352,1,1888
gauss_kernel_gpu_collapse_mem,10631,1,2,28516356,0,28516356,28516352,1,1888
gauss_kernel_gpu_collapse_mem,9610,1,2,28516356,0,28516356,28516352,1,1888
gauss_kernel_gpu_collapse_mem,9499,1,2,28516356,0,28516356,28516352,1,1888
gauss_kernel_gpu_collapse_mem,9442,1,2,28516356,0,28516356,28516352,1,1888
gauss_kernel_gpu_collapse_mem,9327,1,2,28516356,0,28516356,28516352,1,1888
gauss_kernel_gpu_collapse_mem,9306,1,2,28516356,0,28516356,28516352,1,1888
gauss_kernel_gpu_collapse_mem,9296,1,2,28516356,0,28516356,28516352,1,1888
gauss_kernel_gpu_collapse_mem,9289,1,2,28516356,0,28516356,28516352,1,1888
gauss_kernel_gpu_collapse_mem,9306,1,2,28516356,0,28516356,28516352,1,1888
gauss_kernel_gpu_collapse_mem,9309,1,2,28516356,0,28516356,28516352,1,1888
gauss_kernel_gpu_collapse_mem,9299,1,2,28516356,0,28516356,28516352,1,1888
gauss_kernel_gpu_collapse_mem,9282,1,2,28516356,0,28516356,28516352,1,1888
gauss_kernel_gpu_collapse_mem,9278,1,2,28516356,0,28516356,28516352,1,1888
gauss_kernel_gpu,853,1,1,4,0,4,0,1,1888
gauss_kernel_gpu,824,1,1,4,0,4,0,1,1888
gauss_kernel_gpu,835,1,1,4,0,4,0,1,1888
gauss_kernel_gpu,821,1,1,4,0,4,0,1,1888
gauss_kernel_gpu,829,1,1,4,0,4,0,1,1888
gauss_kernel_gpu,824,1,1,4,0,4,0,1,1888
gauss_kernel_gpu,817,1,1,4,0,4,0,1,1888
gauss_kernel_gpu,825,1,1,4,0,4,0,1,1888
gauss_kernel_gpu,820,1,1,4,0,4,0,1,1888
gauss_kernel_gpu,819,1,1,4,0,4,0,1,1888
gauss_kernel_gpu,826,1,1,4,0,4,0,1,1888
gauss_kernel_gpu,823,1,1,4,0,4,0,1,1888
gauss_kernel_gpu,818,1,1,4,0,4,0,1,1888
gauss_kernel_gpu_collapse,4511,1,2,4,0,4,0,1,1888
gauss_kernel_gpu_collapse,4466,1,2,4,0,4,0,1,1888
gauss_kernel_gpu_collapse,4475,1,2,4,0,4,0,1,1888
gauss_kernel_gpu_collapse,4458,1,2,4,0,4,0,1,1888
gauss_kernel_gpu_collapse,4470,1,2,4,0,4,0,1,1888
gauss_kernel_gpu_collapse,4467,1,2,4,0,4,0,1,1888
gauss_kernel_gpu_collapse,4475,1,2,4,0,4,0,1,1888
gauss_kernel_gpu_collapse,4482,1,2,4,0,4,0,1,1888
gauss_kernel_gpu_collapse,4476,1,2,4,0,4,0,1,1888
gauss_kernel_gpu_collapse,4466,1,2,4,0,4,0,1,1888
gauss_kernel_gpu_collapse,4465,1,2,4,0,4,0,1,1888
gauss_kernel_gpu_collapse,4465,1,2,4,0,4,0,1,1888
gauss_kernel_gpu_collapse,4475,1,2,4,0,4,0,1,1888
rnel_gpu_collapse,4449,1,2,4,0,4,0,1,1888
gauss_kernel_cpu,69964,0,1,0,0,0,0,1,1920
gauss_kernel_cpu,1454,0,1,0,0,0,0,1,1920
gauss_kernel_cpu,1406,0,1,0,0,0,0,1,1920
gauss_kernel_cpu,1326,0,1,0,0,0,0,1,1920
gauss_kernel_cpu,1327,0,1,0,0,0,0,1,1920
gauss_kernel_cpu,1262,0,1,0,0,0,0,1,1920
gauss_kernel_cpu,1294,0,1,0,0,0,0,1,1920
gauss_kernel_cpu,1222,0,1,0,0,0,0,1,1920
gauss_kernel_cpu,1218,0,1,0,0,0,0,1,1920
gauss_kernel_cpu,1248,0,1,0,0,0,0,1,1920
gauss_kernel_cpu,1148,0,1,0,0,0,0,1,1920
gauss_kernel_cpu,1170,0,1,0,0,0,0,1,1920
gauss_kernel_cpu,1177,0,1,0,0,0,0,1,1920
gauss_kernel_cpu_collapse,2067,0,2,0,0,0,0,1,1920
gauss_kernel_cpu_collapse,2052,0,2,0,0,0,0,1,1920
gauss_kernel_cpu_collapse,1998,0,2,0,0,0,0,1,1920
gauss_kernel_cpu_collapse,1876,0,2,0,0,0,0,1,1920
gauss_kernel_cpu_collapse,1826,0,2,0,0,0,0,1,1920
gauss_kernel_cpu_collapse,1783,0,2,0,0,0,0,1,1920
gauss_kernel_cpu_collapse,1775,0,2,0,0,0,0,1,1920
gauss_kernel_cpu_collapse,1719,0,2,0,0,0,0,1,1920
gauss_kernel_cpu_collapse,1688,0,2,0,0,0,0,1,1920
gauss_kernel_cpu_collapse,1646,0,2,0,0,0,0,1,1920
gauss_kernel_cpu_collapse,1635,0,2,0,0,0,0,1,1920
gauss_kernel_cpu_collapse,1625,0,2,0,0,0,0,1,1920
gauss_kernel_cpu_collapse,1626,0,2,0,0,0,0,1,1920
gauss_kernel_gpu_mem,26500,1,1,29491204,0,29491204,29491200,1,1920
gauss_kernel_gpu_mem,24204,1,1,29491204,0,29491204,29491200,1,1920
gauss_kernel_gpu_mem,20742,1,1,29491204,0,29491204,29491200,1,1920
gauss_kernel_gpu_mem,20601,1,1,29491204,0,29491204,29491200,1,1920
gauss_kernel_gpu_mem,21440,1,1,29491204,0,29491204,29491200,1,1920
gauss_kernel_gpu_mem,21741,1,1,29491204,0,29491204,29491200,1,1920
gauss_kernel_gpu_mem,20577,1,1,29491204,0,29491204,29491200,1,1920
gauss_kernel_gpu_mem,20570,1,1,29491204,0,29491204,29491200,1,1920
gauss_kernel_gpu_mem,20634,1,1,29491204,0,29491204,29491200,1,1920
gauss_kernel_gpu_mem,7660,1,1,29491204,0,29491204,29491200,1,1920
gauss_kernel_gpu_mem,6153,1,1,29491204,0,29491204,29491200,1,1920
gauss_kernel_gpu_mem,6272,1,1,29491204,0,29491204,29491200,1,1920
gauss_kernel_gpu_mem,6400,1,1,29491204,0,29491204,29491200,1,1920
gauss_kernel_gpu_mem,6386,1,1,29491204,0,29491204,29491200,1,1920
gauss_kernel_gpu_collapse_mem,11044,1,2,29491204,0,29491204,29491200,1,1920
gauss_kernel_gpu_collapse_mem,10213,1,2,29491204,0,29491204,29491200,1,1920
gauss_kernel_gpu_collapse_mem,9822,1,2,29491204,0,29491204,29491200,1,1920
gauss_kernel_gpu_collapse_mem,9688,1,2,29491204,0,29491204,29491200,1,1920
gauss_kernel_gpu_collapse_mem,9695,1,2,29491204,0,29491204,29491200,1,1920
gauss_kernel_gpu_collapse_mem,9568,1,2,29491204,0,29491204,29491200,1,1920
gauss_kernel_gpu_collapse_mem,9558,1,2,29491204,0,29491204,29491200,1,1920
gauss_kernel_gpu_collapse_mem,9558,1,2,29491204,0,29491204,29491200,1,1920
gauss_kernel_gpu_collapse_mem,9576,1,2,29491204,0,29491204,29491200,1,1920
gauss_kernel_gpu_collapse_mem,9550,1,2,29491204,0,29491204,29491200,1,1920
gauss_kernel_gpu_collapse_mem,9534,1,2,29491204,0,29491204,29491200,1,1920
gauss_kernel_gpu_collapse_mem,9556,1,2,29491204,0,29491204,29491200,1,1920
gauss_kernel_gpu_collapse_mem,9547,1,2,29491204,0,29491204,29491200,1,1920
gauss_kernel_gpu_collapse_mem,9722,1,2,29491204,0,29491204,29491200,1,1920
gauss_kernel_gpu,917,1,1,4,0,4,0,1,1920
gauss_kernel_gpu,893,1,1,4,0,4,0,1,1920
gauss_kernel_gpu,893,1,1,4,0,4,0,1,1920
gauss_kernel_gpu,886,1,1,4,0,4,0,1,1920
gauss_kernel_gpu,900,1,1,4,0,4,0,1,1920
gauss_kernel_gpu,892,1,1,4,0,4,0,1,1920
gauss_kernel_gpu,893,1,1,4,0,4,0,1,1920
gauss_kernel_gpu,897,1,1,4,0,4,0,1,1920
gauss_kernel_gpu,892,1,1,4,0,4,0,1,1920
gauss_kernel_gpu,899,1,1,4,0,4,0,1,1920
gauss_kernel_gpu,893,1,1,4,0,4,0,1,1920
gauss_kernel_gpu,899,1,1,4,0,4,0,1,1920
gauss_kernel_gpu,882,1,1,4,0,4,0,1,1920
gauss_kernel_gpu,890,1,1,4,0,4,0,1,1920
gauss_kernel_gpu_collapse,4800,1,2,4,0,4,0,1,1920
gauss_kernel_gpu_collapse,4753,1,2,4,0,4,0,1,1920
gauss_kernel_gpu_collapse,4757,1,2,4,0,4,0,1,1920
gauss_kernel_gpu_collapse,4752,1,2,4,0,4,0,1,1920
gauss_kernel_gpu_collapse,4752,1,2,4,0,4,0,1,1920
gauss_kernel_gpu_collapse,4746,1,2,4,0,4,0,1,1920
gauss_kernel_gpu_collapse,4753,1,2,4,0,4,0,1,1920
gauss_kernel_gpu_collapse,4750,1,2,4,0,4,0,1,1920
gauss_kernel_gpu_collapse,4747,1,2,4,0,4,0,1,1920
gauss_kernel_gpu_collapse,4747,1,2,4,0,4,0,1,1920
gauss_kernel_gpu_collapse,4763,1,2,4,0,4,0,1,1920
gauss_kernel_gpu_collapse,4642,1,2,4,0,4,0,1,1920
gauss_kernel_gpu_collapse,4599,1,2,4,0,4,0,1,1920
gauss_kernel_gpu_collapse,4603,1,2,4,0,4,0,1,1920
gauss_kernel_cpu,69964,0,1,0,0,0,0,1,1920
gauss_kernel_cpu,1454,0,1,0,0,0,0,1,1920
gauss_kernel_cpu,1406,0,1,0,0,0,0,1,1920
gauss_kernel_cpu,1326,0,1,0,0,0,0,1,1920
gauss_kernel_cpu,1327,0,1,0,0,0,0,1,1920
gauss_kernel_cpu,1262,0,1,0,0,0,0,1,1920
gauss_kernel_cpu,1294,0,1,0,0,0,0,1,1920
gauss_kernel_cpu,1222,0,1,0,0,0,0,1,1920
gauss_kernel_cpu,1218,0,1,0,0,0,0,1,1920
gauss_kernel_cpu,1248,0,1,0,0,0,0,1,1920
gauss_kernel_cpu,1148,0,1,0,0,0,0,1,1920
gauss_kernel_cpu,1170,0,1,0,0,0,0,1,1920
gauss_kernel_cpu,1177,0,1,0,0,0,0,1,1920
gauss_kernel_cpu_collapse,2067,0,2,0,0,0,0,1,1920
gauss_kernel_cpu_collapse,2052,0,2,0,0,0,0,1,1920
gauss_kernel_cpu_collapse,1998,0,2,0,0,0,0,1,1920
gauss_kernel_cpu_collapse,1876,0,2,0,0,0,0,1,1920
gauss_kernel_cpu_collapse,1826,0,2,0,0,0,0,1,1920
gauss_kernel_cpu_collapse,1783,0,2,0,0,0,0,1,1920
gauss_kernel_cpu_collapse,1775,0,2,0,0,0,0,1,1920
gauss_kernel_cpu_collapse,1719,0,2,0,0,0,0,1,1920
gauss_kernel_cpu_collapse,1688,0,2,0,0,0,0,1,1920
gauss_kernel_cpu_collapse,1646,0,2,0,0,0,0,1,1920
gauss_kernel_cpu_collapse,1635,0,2,0,0,0,0,1,1920
gauss_kernel_cpu_collapse,1625,0,2,0,0,0,0,1,1920
gauss_kernel_cpu_collapse,1626,0,2,0,0,0,0,1,1920
gauss_kernel_gpu_mem,26500,1,1,29491204,0,29491204,29491200,1,1920
gauss_kernel_gpu_mem,24204,1,1,29491204,0,29491204,29491200,1,1920
gauss_kernel_gpu_mem,20742,1,1,29491204,0,29491204,29491200,1,1920
gauss_kernel_gpu_mem,20601,1,1,29491204,0,29491204,29491200,1,1920
gauss_kernel_gpu_mem,21440,1,1,29491204,0,29491204,29491200,1,1920
gauss_kernel_gpu_mem,21741,1,1,29491204,0,29491204,29491200,1,1920
gauss_kernel_gpu_mem,20577,1,1,29491204,0,29491204,29491200,1,1920
gauss_kernel_gpu_mem,20570,1,1,29491204,0,29491204,29491200,1,1920
gauss_kernel_gpu_mem,20634,1,1,29491204,0,29491204,29491200,1,1920
gauss_kernel_gpu_mem,7660,1,1,29491204,0,29491204,29491200,1,1920
gauss_kernel_gpu_mem,6153,1,1,29491204,0,29491204,29491200,1,1920
gauss_kernel_gpu_mem,6272,1,1,29491204,0,29491204,29491200,1,1920
gauss_kernel_gpu_mem,6400,1,1,29491204,0,29491204,29491200,1,1920
gauss_kernel_gpu_mem,6386,1,1,29491204,0,29491204,29491200,1,1920
gauss_kernel_gpu_collapse_mem,11044,1,2,29491204,0,29491204,29491200,1,1920
gauss_kernel_gpu_collapse_mem,10213,1,2,29491204,0,29491204,29491200,1,1920
gauss_kernel_gpu_collapse_mem,9822,1,2,29491204,0,29491204,29491200,1,1920
gauss_kernel_gpu_collapse_mem,9688,1,2,29491204,0,29491204,29491200,1,1920
gauss_kernel_gpu_collapse_mem,9695,1,2,29491204,0,29491204,29491200,1,1920
gauss_kernel_gpu_collapse_mem,9568,1,2,29491204,0,29491204,29491200,1,1920
gauss_kernel_gpu_collapse_mem,9558,1,2,29491204,0,29491204,29491200,1,1920
gauss_kernel_gpu_collapse_mem,9558,1,2,29491204,0,29491204,29491200,1,1920
gauss_kernel_gpu_collapse_mem,9576,1,2,29491204,0,29491204,29491200,1,1920
gauss_kernel_gpu_collapse_mem,9550,1,2,29491204,0,29491204,29491200,1,1920
gauss_kernel_gpu_collapse_mem,9534,1,2,29491204,0,29491204,29491200,1,1920
gauss_kernel_gpu_collapse_mem,9556,1,2,29491204,0,29491204,29491200,1,1920
gauss_kernel_gpu_collapse_mem,9547,1,2,29491204,0,29491204,29491200,1,1920
gauss_kernel_gpu_collapse_mem,9722,1,2,29491204,0,29491204,29491200,1,1920
gauss_kernel_gpu,917,1,1,4,0,4,0,1,1920
gauss_kernel_gpu,893,1,1,4,0,4,0,1,1920
gauss_kernel_gpu,893,1,1,4,0,4,0,1,1920
gauss_kernel_gpu,886,1,1,4,0,4,0,1,1920
gauss_kernel_gpu,900,1,1,4,0,4,0,1,1920
gauss_kernel_gpu,892,1,1,4,0,4,0,1,1920
gauss_kernel_gpu,893,1,1,4,0,4,0,1,1920
gauss_kernel_gpu,897,1,1,4,0,4,0,1,1920
gauss_kernel_gpu,892,1,1,4,0,4,0,1,1920
gauss_kernel_gpu,899,1,1,4,0,4,0,1,1920
gauss_kernel_gpu,893,1,1,4,0,4,0,1,1920
gauss_kernel_gpu,899,1,1,4,0,4,0,1,1920
gauss_kernel_gpu,882,1,1,4,0,4,0,1,1920
gauss_kernel_gpu,890,1,1,4,0,4,0,1,1920
gauss_kernel_gpu_collapse,4800,1,2,4,0,4,0,1,1920
gauss_kernel_gpu_collapse,4753,1,2,4,0,4,0,1,1920
gauss_kernel_gpu_collapse,4757,1,2,4,0,4,0,1,1920
gauss_kernel_gpu_collapse,4752,1,2,4,0,4,0,1,1920
gauss_kernel_gpu_collapse,4752,1,2,4,0,4,0,1,1920
gauss_kernel_gpu_collapse,4746,1,2,4,0,4,0,1,1920
gauss_kernel_gpu_collapse,4753,1,2,4,0,4,0,1,1920
gauss_kernel_gpu_collapse,4750,1,2,4,0,4,0,1,1920
gauss_kernel_gpu_collapse,4747,1,2,4,0,4,0,1,1920
gauss_kernel_gpu_collapse,4747,1,2,4,0,4,0,1,1920
gauss_kernel_gpu_collapse,4763,1,2,4,0,4,0,1,1920
gauss_kernel_gpu_collapse,4642,1,2,4,0,4,0,1,1920
gauss_kernel_gpu_collapse,4599,1,2,4,0,4,0,1,1920
gauss_kernel_gpu_collapse,4603,1,2,4,0,4,0,1,1920
gauss_kernel_cpu,69281,0,1,0,0,0,0,1,192
gauss_kernel_cpu,204,0,1,0,0,0,0,1,192
gauss_kernel_cpu,211,0,1,0,0,0,0,1,192
gauss_kernel_cpu,216,0,1,0,0,0,0,1,192
gauss_kernel_cpu,277,0,1,0,0,0,0,1,192
gauss_kernel_cpu,224,0,1,0,0,0,0,1,192
gauss_kernel_cpu,229,0,1,0,0,0,0,1,192
gauss_kernel_cpu,203,0,1,0,0,0,0,1,192
gauss_kernel_cpu,201,0,1,0,0,0,0,1,192
gauss_kernel_cpu,216,0,1,0,0,0,0,1,192
gauss_kernel_cpu,217,0,1,0,0,0,0,1,192
gauss_kernel_cpu_collapse,234,0,2,0,0,0,0,1,192
gauss_kernel_cpu_collapse,214,0,2,0,0,0,0,1,192
gauss_kernel_cpu_collapse,233,0,2,0,0,0,0,1,192
gauss_kernel_cpu_collapse,250,0,2,0,0,0,0,1,192
gauss_kernel_cpu_collapse,219,0,2,0,0,0,0,1,192
gauss_kernel_cpu_collapse,218,0,2,0,0,0,0,1,192
gauss_kernel_cpu_collapse,207,0,2,0,0,0,0,1,192
gauss_kernel_cpu_collapse,245,0,2,0,0,0,0,1,192
gauss_kernel_cpu_collapse,213,0,2,0,0,0,0,1,192
gauss_kernel_cpu_collapse,201,0,2,0,0,0,0,1,192
gauss_kernel_cpu_collapse,251,0,2,0,0,0,0,1,192
gauss_kernel_gpu_mem,1830,1,1,294916,0,294916,294912,1,192
gauss_kernel_gpu_mem,477,1,1,294916,0,294916,294912,1,192
gauss_kernel_gpu_mem,380,1,1,294916,0,294916,294912,1,192
gauss_kernel_gpu_mem,374,1,1,294916,0,294916,294912,1,192
gauss_kernel_gpu_mem,375,1,1,294916,0,294916,294912,1,192
gauss_kernel_gpu_mem,373,1,1,294916,0,294916,294912,1,192
gauss_kernel_gpu_mem,374,1,1,294916,0,294916,294912,1,192
gauss_kernel_gpu_mem,379,1,1,294916,0,294916,294912,1,192
gauss_kernel_gpu_mem,379,1,1,294916,0,294916,294912,1,192
gauss_kernel_gpu_mem,376,1,1,294916,0,294916,294912,1,192
gauss_kernel_gpu_mem,372,1,1,294916,0,294916,294912,1,192
gauss_kernel_gpu_mem,370,1,1,294916,0,294916,294912,1,192
gauss_kernel_gpu_collapse_mem,407,1,2,294916,0,294916,294912,1,192
gauss_kernel_gpu_collapse_mem,347,1,2,294916,0,294916,294912,1,192
gauss_kernel_gpu_collapse_mem,353,1,2,294916,0,294916,294912,1,192
gauss_kernel_gpu_collapse_mem,347,1,2,294916,0,294916,294912,1,192
gauss_kernel_gpu_collapse_mem,342,1,2,294916,0,294916,294912,1,192
gauss_kernel_gpu_collapse_mem,355,1,2,294916,0,294916,294912,1,192
gauss_kernel_gpu_collapse_mem,346,1,2,294916,0,294916,294912,1,192
gauss_kernel_gpu_collapse_mem,347,1,2,294916,0,294916,294912,1,192
gauss_kernel_gpu_collapse_mem,344,1,2,294916,0,294916,294912,1,192
gauss_kernel_gpu_collapse_mem,354,1,2,294916,0,294916,294912,1,192
gauss_kernel_gpu_collapse_mem,347,1,2,294916,0,294916,294912,1,192
gauss_kernel_gpu_collapse_mem,347,1,2,294916,0,294916,294912,1,192
gauss_kernel_gpu_collapse_mem,347,1,2,294916,0,294916,294912,1,192
gauss_kernel_gpu,174,1,1,4,0,4,0,1,192
gauss_kernel_gpu,164,1,1,4,0,4,0,1,192
gauss_kernel_gpu,162,1,1,4,0,4,0,1,192
gauss_kernel_gpu,162,1,1,4,0,4,0,1,192
gauss_kernel_gpu,159,1,1,4,0,4,0,1,192
gauss_kernel_gpu,161,1,1,4,0,4,0,1,192
gauss_kernel_gpu,163,1,1,4,0,4,0,1,192
gauss_kernel_gpu,159,1,1,4,0,4,0,1,192
gauss_kernel_gpu,161,1,1,4,0,4,0,1,192
gauss_kernel_gpu,162,1,1,4,0,4,0,1,192
gauss_kernel_gpu,162,1,1,4,0,4,0,1,192
gauss_kernel_gpu,158,1,1,4,0,4,0,1,192
gauss_kernel_gpu_collapse,136,1,2,4,0,4,0,1,192
gauss_kernel_gpu_collapse,127,1,2,4,0,4,0,1,192
gauss_kernel_gpu_collapse,126,1,2,4,0,4,0,1,192
gauss_kernel_gpu_collapse,131,1,2,4,0,4,0,1,192
gauss_kernel_gpu_collapse,128,1,2,4,0,4,0,1,192
gauss_kernel_gpu_collapse,124,1,2,4,0,4,0,1,192
gauss_kernel_gpu_collapse,132,1,2,4,0,4,0,1,192
gauss_kernel_gpu_collapse,132,1,2,4,0,4,0,1,192
gauss_kernel_gpu_collapse,125,1,2,4,0,4,0,1,192
gauss_kernel_gpu_collapse,124,1,2,4,0,4,0,1,192
gauss_kernel_gpu_collapse,130,1,2,4,0,4,0,1,192
gauss_kernel_gpu_collapse,130,1,2,4,0,4,0,1,192
gauss_kernel_gpu_collapse,125,1,2,4,0,4,0,1,192
nel_gpu_collapse,124,1,2,4,0,4,0,1,192
gauss_kernel_gpu_collapse,130,1,2,4,0,4,0,1,192
gauss_kernel_cpu,69281,0,1,0,0,0,0,1,192
gauss_kernel_cpu,204,0,1,0,0,0,0,1,192
gauss_kernel_cpu,211,0,1,0,0,0,0,1,192
gauss_kernel_cpu,216,0,1,0,0,0,0,1,192
gauss_kernel_cpu,277,0,1,0,0,0,0,1,192
gauss_kernel_cpu,224,0,1,0,0,0,0,1,192
gauss_kernel_cpu,229,0,1,0,0,0,0,1,192
gauss_kernel_cpu,203,0,1,0,0,0,0,1,192
gauss_kernel_cpu,201,0,1,0,0,0,0,1,192
gauss_kernel_cpu,216,0,1,0,0,0,0,1,192
gauss_kernel_cpu,217,0,1,0,0,0,0,1,192
gauss_kernel_cpu_collapse,234,0,2,0,0,0,0,1,192
gauss_kernel_cpu_collapse,214,0,2,0,0,0,0,1,192
gauss_kernel_cpu_collapse,233,0,2,0,0,0,0,1,192
gauss_kernel_cpu_collapse,250,0,2,0,0,0,0,1,192
gauss_kernel_cpu_collapse,219,0,2,0,0,0,0,1,192
gauss_kernel_cpu_collapse,218,0,2,0,0,0,0,1,192
gauss_kernel_cpu_collapse,207,0,2,0,0,0,0,1,192
gauss_kernel_cpu_collapse,245,0,2,0,0,0,0,1,192
gauss_kernel_cpu_collapse,213,0,2,0,0,0,0,1,192
gauss_kernel_cpu_collapse,201,0,2,0,0,0,0,1,192
gauss_kernel_cpu_collapse,251,0,2,0,0,0,0,1,192
gauss_kernel_gpu_mem,1830,1,1,294916,0,294916,294912,1,192
gauss_kernel_gpu_mem,477,1,1,294916,0,294916,294912,1,192
gauss_kernel_gpu_mem,380,1,1,294916,0,294916,294912,1,192
gauss_kernel_gpu_mem,374,1,1,294916,0,294916,294912,1,192
gauss_kernel_gpu_mem,375,1,1,294916,0,294916,294912,1,192
gauss_kernel_gpu_mem,373,1,1,294916,0,294916,294912,1,192
gauss_kernel_gpu_mem,374,1,1,294916,0,294916,294912,1,192
gauss_kernel_gpu_mem,379,1,1,294916,0,294916,294912,1,192
gauss_kernel_gpu_mem,379,1,1,294916,0,294916,294912,1,192
gauss_kernel_gpu_mem,376,1,1,294916,0,294916,294912,1,192
gauss_kernel_gpu_mem,372,1,1,294916,0,294916,294912,1,192
gauss_kernel_gpu_mem,370,1,1,294916,0,294916,294912,1,192
gauss_kernel_gpu_collapse_mem,407,1,2,294916,0,294916,294912,1,192
gauss_kernel_gpu_collapse_mem,347,1,2,294916,0,294916,294912,1,192
gauss_kernel_gpu_collapse_mem,353,1,2,294916,0,294916,294912,1,192
gauss_kernel_gpu_collapse_mem,347,1,2,294916,0,294916,294912,1,192
gauss_kernel_gpu_collapse_mem,342,1,2,294916,0,294916,294912,1,192
gauss_kernel_gpu_collapse_mem,355,1,2,294916,0,294916,294912,1,192
gauss_kernel_gpu_collapse_mem,346,1,2,294916,0,294916,294912,1,192
gauss_kernel_gpu_collapse_mem,347,1,2,294916,0,294916,294912,1,192
gauss_kernel_gpu_collapse_mem,344,1,2,294916,0,294916,294912,1,192
gauss_kernel_gpu_collapse_mem,354,1,2,294916,0,294916,294912,1,192
gauss_kernel_gpu_collapse_mem,347,1,2,294916,0,294916,294912,1,192
gauss_kernel_gpu_collapse_mem,347,1,2,294916,0,294916,294912,1,192
gauss_kernel_gpu_collapse_mem,347,1,2,294916,0,294916,294912,1,192
gauss_kernel_gpu,174,1,1,4,0,4,0,1,192
gauss_kernel_gpu,164,1,1,4,0,4,0,1,192
gauss_kernel_gpu,162,1,1,4,0,4,0,1,192
gauss_kernel_gpu,162,1,1,4,0,4,0,1,192
gauss_kernel_gpu,159,1,1,4,0,4,0,1,192
gauss_kernel_gpu,161,1,1,4,0,4,0,1,192
gauss_kernel_gpu,163,1,1,4,0,4,0,1,192
gauss_kernel_gpu,159,1,1,4,0,4,0,1,192
gauss_kernel_gpu,161,1,1,4,0,4,0,1,192
gauss_kernel_gpu,162,1,1,4,0,4,0,1,192
gauss_kernel_gpu,162,1,1,4,0,4,0,1,192
gauss_kernel_gpu,158,1,1,4,0,4,0,1,192
gauss_kernel_gpu_collapse,136,1,2,4,0,4,0,1,192
gauss_kernel_gpu_collapse,127,1,2,4,0,4,0,1,192
gauss_kernel_gpu_collapse,126,1,2,4,0,4,0,1,192
gauss_kernel_gpu_collapse,131,1,2,4,0,4,0,1,192
gauss_kernel_gpu_collapse,128,1,2,4,0,4,0,1,192
gauss_kernel_gpu_collapse,124,1,2,4,0,4,0,1,192
gauss_kernel_gpu_collapse,132,1,2,4,0,4,0,1,192
gauss_kernel_gpu_collapse,132,1,2,4,0,4,0,1,192
gauss_kernel_gpu_collapse,125,1,2,4,0,4,0,1,192
gauss_kernel_gpu_collapse,124,1,2,4,0,4,0,1,192
gauss_kernel_gpu_collapse,130,1,2,4,0,4,0,1,192
gauss_kernel_gpu_collapse,130,1,2,4,0,4,0,1,192
gauss_kernel_gpu_collapse,125,1,2,4,0,4,0,1,192
nel_gpu_collapse,124,1,2,4,0,4,0,1,192
gauss_kernel_gpu_collapse,130,1,2,4,0,4,0,1,192
gauss_kernel_cpu,69281,0,1,0,0,0,0,1,192
gauss_kernel_cpu,204,0,1,0,0,0,0,1,192
gauss_kernel_cpu,211,0,1,0,0,0,0,1,192
gauss_kernel_cpu,216,0,1,0,0,0,0,1,192
gauss_kernel_cpu,277,0,1,0,0,0,0,1,192
gauss_kernel_cpu,224,0,1,0,0,0,0,1,192
gauss_kernel_cpu,229,0,1,0,0,0,0,1,192
gauss_kernel_cpu,203,0,1,0,0,0,0,1,192
gauss_kernel_cpu,201,0,1,0,0,0,0,1,192
gauss_kernel_cpu,216,0,1,0,0,0,0,1,192
gauss_kernel_cpu,217,0,1,0,0,0,0,1,192
gauss_kernel_cpu_collapse,234,0,2,0,0,0,0,1,192
gauss_kernel_cpu_collapse,214,0,2,0,0,0,0,1,192
gauss_kernel_cpu_collapse,233,0,2,0,0,0,0,1,192
gauss_kernel_cpu_collapse,250,0,2,0,0,0,0,1,192
gauss_kernel_cpu_collapse,219,0,2,0,0,0,0,1,192
gauss_kernel_cpu_collapse,218,0,2,0,0,0,0,1,192
gauss_kernel_cpu_collapse,207,0,2,0,0,0,0,1,192
gauss_kernel_cpu_collapse,245,0,2,0,0,0,0,1,192
gauss_kernel_cpu_collapse,213,0,2,0,0,0,0,1,192
