kernel,runtime,gpu,collapse,num_teams,num_threads,mem_to,mem_alloc,mem_from,mem_delete,num_var,N1
gauss_kernel_cpu,23016,0,1,1,56,0,0,0,0,1,1024
gauss_kernel_cpu,1788,0,1,1,56,0,0,0,0,1,1024
gauss_kernel_cpu,1691,0,1,1,56,0,0,0,0,1,1024
gauss_kernel_cpu,1755,0,1,1,56,0,0,0,0,1,1024
gauss_kernel_cpu,1741,0,1,1,56,0,0,0,0,1,1024
gauss_kernel_cpu,1721,0,1,1,56,0,0,0,0,1,1024
gauss_kernel_cpu,1716,0,1,1,56,0,0,0,0,1,1024
gauss_kernel_cpu,1778,0,1,1,56,0,0,0,0,1,1024
gauss_kernel_cpu,1580,0,1,1,56,0,0,0,0,1,1024
gauss_kernel_cpu,1576,0,1,1,56,0,0,0,0,1,1024
gauss_kernel_cpu,1700,0,1,1,56,0,0,0,0,1,1024
gauss_kernel_cpu,1764,0,1,1,56,0,0,0,0,1,1024
gauss_kernel_cpu,1614,0,1,1,56,0,0,0,0,1,1024
gauss_kernel_cpu,1608,0,1,1,56,0,0,0,0,1,1024
gauss_kernel_cpu,1600,0,1,1,56,0,0,0,0,1,1024
gauss_kernel_cpu,1545,0,1,1,56,0,0,0,0,1,1024
gauss_kernel_cpu,1482,0,1,1,56,0,0,0,0,1,1024
gauss_kernel_cpu,1573,0,1,1,56,0,0,0,0,1,1024
gauss_kernel_cpu,1630,0,1,1,56,0,0,0,0,1,1024
gauss_kernel_cpu,1599,0,1,1,56,0,0,0,0,1,1024
gauss_kernel_cpu,1408,0,1,1,56,0,0,0,0,1,1024
gauss_kernel_cpu,1425,0,1,1,56,0,0,0,0,1,1024
gauss_kernel_cpu,1418,0,1,1,56,0,0,0,0,1,1024
gauss_kernel_cpu,1438,0,1,1,56,0,0,0,0,1,1024
gauss_kernel_cpu,1362,0,1,1,56,0,0,0,0,1,1024
gauss_kernel_cpu,1469,0,1,1,56,0,0,0,0,1,1024
gauss_kernel_cpu,1494,0,1,1,56,0,0,0,0,1,1024
gauss_kernel_cpu,1380,0,1,1,56,0,0,0,0,1,1024
gauss_kernel_cpu,1409,0,1,1,56,0,0,0,0,1,1024
gauss_kernel_cpu,1352,0,1,1,56,0,0,0,0,1,1024
gauss_kernel_cpu,1337,0,1,1,56,0,0,0,0,1,1024
gauss_kernel_cpu,1423,0,1,1,56,0,0,0,0,1,1024
gauss_kernel_cpu,1244,0,1,1,56,0,0,0,0,1,1024
gauss_kernel_cpu,1252,0,1,1,56,0,0,0,0,1,1024
gauss_kernel_cpu,1313,0,1,1,56,0,0,0,0,1,1024
gauss_kernel_cpu,1377,0,1,1,56,0,0,0,0,1,1024
gauss_kernel_cpu,1272,0,1,1,56,0,0,0,0,1,1024
gauss_kernel_cpu,1268,0,1,1,56,0,0,0,0,1,1024
gauss_kernel_cpu,1323,0,1,1,56,0,0,0,0,1,1024
gauss_kernel_cpu,1276,0,1,1,56,0,0,0,0,1,1024
gauss_kernel_cpu,1168,0,1,1,56,0,0,0,0,1,1024
gauss_kernel_cpu,1193,0,1,1,56,0,0,0,0,1,1024
gauss_kernel_cpu,1243,0,1,1,56,0,0,0,0,1,1024
gauss_kernel_cpu,1309,0,1,1,56,0,0,0,0,1,1024
gauss_kernel_cpu,1248,0,1,1,56,0,0,0,0,1,1024
gauss_kernel_cpu,1230,0,1,1,56,0,0,0,0,1,1024
gauss_kernel_cpu,1237,0,1,1,56,0,0,0,0,1,1024
gauss_kernel_cpu,1197,0,1,1,56,0,0,0,0,1,1024
gauss_kernel_cpu,1176,0,1,1,56,0,0,0,0,1,1024
gauss_kernel_cpu,1306,0,1,1,56,0,0,0,0,1,1024
gauss_kernel_cpu,1191,0,1,1,56,0,0,0,0,1,1024
gauss_kernel_cpu,496,0,1,1,56,0,0,0,0,1,1024
gauss_kernel_cpu,501,0,1,1,56,0,0,0,0,1,1024
gauss_kernel_cpu,485,0,1,1,56,0,0,0,0,1,1024
gauss_kernel_cpu,497,0,1,1,56,0,0,0,0,1,1024
gauss_kernel_cpu,487,0,1,1,56,0,0,0,0,1,1024
